path,line,signature
org/apache/commons/compress/archivers/ArchiveStreamFactory.java,296,"org.apache.commons.compress.archivers$ArchiveStreamFactory.createArchiveOutputStream(String,OutputStream)"
org/apache/commons/compress/archivers/ArchiveStreamFactory.java,297,"org.apache.commons.compress.archivers$ArchiveStreamFactory.createArchiveOutputStream(String,OutputStream)"
org/apache/commons/compress/archivers/ArchiveStreamFactory.java,359,org.apache.commons.compress.archivers$ArchiveStreamFactory.createArchiveInputStream(InputStream)
org/apache/commons/compress/archivers/ArchiveStreamFactory.java,360,org.apache.commons.compress.archivers$ArchiveStreamFactory.createArchiveInputStream(InputStream)
org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java,96,
org/apache/commons/compress/archivers/cpio/CpioArchiveInputStream.java,154,"org.apache.commons.compress.archivers.cpio$CpioArchiveInputStream.CpioArchiveInputStream(InputStream,int,String)"
org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java,97,
org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java,161,"org.apache.commons.compress.archivers.cpio$CpioArchiveOutputStream.CpioArchiveOutputStream(OutputStream,short,int,String)"
org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java,79,
org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java,103,"org.apache.commons.compress.archivers.dump$DumpArchiveInputStream.DumpArchiveInputStream(InputStream,String)"
org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,78,
org/apache/commons/compress/archivers/tar/TarArchiveInputStream.java,141,"org.apache.commons.compress.archivers.tar$TarArchiveInputStream.TarArchiveInputStream(InputStream,int,int,String)"
org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,89,
org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java,154,"org.apache.commons.compress.archivers.tar$TarArchiveOutputStream.TarArchiveOutputStream(OutputStream,int,int,String)"
org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,64,
org/apache/commons/compress/archivers/zip/ZipArchiveInputStream.java,183,"org.apache.commons.compress.archivers.zip$ZipArchiveInputStream.ZipArchiveInputStream(InputStream,String,boolean,boolean)"
