path,line,signature
org/apache/commons/jxpath/ri/NamespaceResolver.java,46,
org/apache/commons/jxpath/ri/NamespaceResolver.java,107,org.apache.commons.jxpath.ri$NamespaceResolver.getNamespaceURI(String)
org/apache/commons/jxpath/ri/NamespaceResolver.java,115,org.apache.commons.jxpath.ri$NamespaceResolver.getNamespaceURI(String)
org/apache/commons/jxpath/ri/NamespaceResolver.java,117,org.apache.commons.jxpath.ri$NamespaceResolver.getNamespaceURI(String)
org/apache/commons/jxpath/ri/NamespaceResolver.java,131,org.apache.commons.jxpath.ri$NamespaceResolver.getPrefix(String)
org/apache/commons/jxpath/ri/NamespaceResolver.java,138,org.apache.commons.jxpath.ri$NamespaceResolver.getPrefix(String)
org/apache/commons/jxpath/ri/NamespaceResolver.java,141,org.apache.commons.jxpath.ri$NamespaceResolver.getPrefix(String)
org/apache/commons/jxpath/ri/NamespaceResolver.java,159,org.apache.commons.jxpath.ri$NamespaceResolver.getPrefix(String)
org/apache/commons/jxpath/ri/NamespaceResolver.java,200,
org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java,28,
org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java,60,
org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java,188,
org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java,415,"org.apache.commons.jxpath.ri.model.dom$DOMNodePointer.createAttribute(JXPathContext,QName)"
