corpus_id;path;startLine;endLine
luigi.contrib.salesforce$_traverse_results(value,fields,row,path);luigi/contrib/salesforce.py;80;94
luigi.parameter$Parameter.__init__(self,default,is_global,significant,description,config_path,positional,always_in_help,batch_method);luigi/parameter.py;115;162
luigi.parameter$_FrozenOrderedDict.__init__(self,*args,**kwargs);luigi/parameter.py;791;793
luigi.parameter$_FrozenOrderedDict.__getitem__(self,key);luigi/parameter.py;795;796
luigi.parameter$_FrozenOrderedDict.__iter__(self);luigi/parameter.py;798;799
luigi.parameter$_FrozenOrderedDict.__hash__(self);luigi/parameter.py;807;812
luigi.parameter$_recursively_freeze(value);luigi/parameter.py;818;826
luigi.parameter$DictParameter._DictParamEncoder.default(self,obj);luigi/parameter.py;866;869
luigi.parameter$DictParameter.parse(self,s);luigi/parameter.py;877;888
luigi.parameter$DictParameter.serialize(self,x);luigi/parameter.py;890;891
luigi.parameter$ListParameter.normalize(self,x);luigi/parameter.py;924;931
luigi.parameter$ListParameter.parse(self,x);luigi/parameter.py;933;940
luigi.parameter$ListParameter.serialize(self,x);luigi/parameter.py;942;950
luigi.parameter$TupleParameter.parse(self,x);luigi/parameter.py;982;1004
luigi.parameter$TupleParameter.serialize(self,x);luigi/parameter.py;1006;1014
luigi.task$Task.get_task_namespace(cls);luigi/task.py;306;317
luigi.task$Task.get_task_family(cls);luigi/task.py;330;343
luigi.task$Task.get_param_values(cls,params,args,kwargs);luigi/task.py;371;421
luigi.task$Task.to_str_params(self,only_significant);luigi/task.py;472;482
luigi.task_register$Register.__call__(cls,*args,**kwargs);luigi/task_register.py;72;101
