corpus_id;path;startLine;endLine
org.apache.commons.math.analysis.solvers$MullerSolver.solve(UnivariateRealFunction,double,double);org/apache/commons/math/analysis/solvers/MullerSolver.java;112;217
org.apache.commons.math.distribution$BinomialDistributionImpl.probability(int);org/apache/commons/math/distribution/BinomialDistributionImpl.java;144;162
org.apache.commons.math.distribution$HypergeometricDistributionImpl.probability(int,int,int,int);org/apache/commons/math/distribution/HypergeometricDistributionImpl.java;203;217
org.apache.commons.math.distribution$PascalDistributionImpl.probability(int);org/apache/commons/math/distribution/PascalDistributionImpl.java;139;155
org.apache.commons.math.fraction$Fraction.addSub(Fraction,boolean);org/apache/commons/math/fraction/Fraction.java;409;464
org.apache.commons.math.util$MathUtils.addAndCheck(int,int);org/apache/commons/math/util/MathUtils.java;66;82
org.apache.commons.math.util$MathUtils.addAndCheck(long,long);org/apache/commons/math/util/MathUtils.java;84;96
org.apache.commons.math.util$MathUtils.addAndCheck(long,long,String);org/apache/commons/math/util/MathUtils.java;98;142
org.apache.commons.math.util$MathUtils.binomialCoefficient(int,int);org/apache/commons/math/util/MathUtils.java;144;209
org.apache.commons.math.util$MathUtils.binomialCoefficientDouble(int,int);org/apache/commons/math/util/MathUtils.java;211;237
org.apache.commons.math.util$MathUtils.binomialCoefficientLog(int,int);org/apache/commons/math/util/MathUtils.java;239;299
org.apache.commons.math.util$MathUtils.cosh(double);org/apache/commons/math/util/MathUtils.java;301;310
org.apache.commons.math.util$MathUtils.equals(double,double);org/apache/commons/math/util/MathUtils.java;312;322
org.apache.commons.math.util$MathUtils.equals(double[],double[]);org/apache/commons/math/util/MathUtils.java;324;347
org.apache.commons.math.util$MathUtils.factorial(int);org/apache/commons/math/util/MathUtils.java;356;387
org.apache.commons.math.util$MathUtils.factorialDouble(int);org/apache/commons/math/util/MathUtils.java;389;417
org.apache.commons.math.util$MathUtils.MathUtils();org/apache/commons/math/util/MathUtils.java;59;64
