path,line,signature
org/apache/commons/math/util/MathUtils.java,184,"org.apache.commons.math.util$MathUtils.binomialCoefficient(int,int)"
org/apache/commons/math/util/MathUtils.java,189,"org.apache.commons.math.util$MathUtils.binomialCoefficient(int,int)"
org/apache/commons/math/util/MathUtils.java,195,"org.apache.commons.math.util$MathUtils.binomialCoefficient(int,int)"
org/apache/commons/math/util/MathUtils.java,196,"org.apache.commons.math.util$MathUtils.binomialCoefficient(int,int)"
org/apache/commons/math/util/MathUtils.java,198,"org.apache.commons.math.util$MathUtils.binomialCoefficient(int,int)"
org/apache/commons/math/util/MathUtils.java,204,"org.apache.commons.math.util$MathUtils.binomialCoefficient(int,int)"
org/apache/commons/math/util/MathUtils.java,207,"org.apache.commons.math.util$MathUtils.binomialCoefficient(int,int)"
org/apache/commons/math/util/MathUtils.java,233,"org.apache.commons.math.util$MathUtils.binomialCoefficientDouble(int,int)"
org/apache/commons/math/util/MathUtils.java,234,"org.apache.commons.math.util$MathUtils.binomialCoefficientDouble(int,int)"
org/apache/commons/math/util/MathUtils.java,236,"org.apache.commons.math.util$MathUtils.binomialCoefficientDouble(int,int)"
org/apache/commons/math/util/MathUtils.java,276,"org.apache.commons.math.util$MathUtils.binomialCoefficientLog(int,int)"
org/apache/commons/math/util/MathUtils.java,281,"org.apache.commons.math.util$MathUtils.binomialCoefficientLog(int,int)"
