corpus_id;path;startLine;endLine
org.joda.time$DateTimeZone.getDefaultProvider();org/joda/time/DateTimeZone.java;433;474
org.joda.time$Duration.withDurationAdded(long,int);org/joda/time/Duration.java;378;395
org.joda.time$IllegalFieldValueException.IllegalFieldValueException(DateTimeFieldType,Number,Number,Number);org/joda/time/IllegalFieldValueException.java;98;117
org.joda.time$IllegalFieldValueException.IllegalFieldValueException(DateTimeFieldType,Number,String);org/joda/time/IllegalFieldValueException.java;119;138
org.joda.time$IllegalFieldValueException.IllegalFieldValueException(DurationFieldType,Number,Number,Number);org/joda/time/IllegalFieldValueException.java;140;159
org.joda.time$IllegalFieldValueException.IllegalFieldValueException(DateTimeFieldType,String);org/joda/time/IllegalFieldValueException.java;182;198
org.joda.time$IllegalFieldValueException.IllegalFieldValueException(DurationFieldType,String);org/joda/time/IllegalFieldValueException.java;200;216
org.joda.time.chrono$BaseChronology.add(long,long,int);org/joda/time/chrono/BaseChronology.java;313;327
org.joda.time.field$BaseDateTimeField.getType();org/joda/time/field/BaseDateTimeField.java;57;59
org.joda.time.field$FieldUtils.safeSubtract(long,long);org/joda/time/field/FieldUtils.java;91;107
org.joda.time.field$FieldUtils.safeMultiply(int,int);org/joda/time/field/FieldUtils.java;109;124
org.joda.time.field$FieldUtils.safeMultiply(long,int);org/joda/time/field/FieldUtils.java;126;149
org.joda.time.field$FieldUtils.safeMultiply(long,long);org/joda/time/field/FieldUtils.java;151;174
org.joda.time.field$FieldUtils.safeToInt(long);org/joda/time/field/FieldUtils.java;176;188
org.joda.time.field$FieldUtils.safeMultiplyToInt(long,long);org/joda/time/field/FieldUtils.java;190;201
org.joda.time.field$MillisDurationField.getMillis(int);org/joda/time/field/MillisDurationField.java;100;102
org.joda.time.field$PreciseDurationField.getUnitMillis();org/joda/time/field/PreciseDurationField.java;57;64
org.joda.time.tz$ZoneInfoCompiler.printUsage();org/joda/time/tz/ZoneInfoCompiler.java;139;145
