corpus_id;path;startLine;endLine
luigi.scheduler$Task.__init__(self,task_id,status,deps,resources,priority,family,module,params,tracking_url,status_message,retry_policy);luigi/scheduler.py;200;230
luigi.scheduler$Scheduler._prune_tasks(self);luigi/scheduler.py;611;622
luigi.scheduler$Scheduler._update_priority(self,task,prio,worker);luigi/scheduler.py;632;643
luigi.scheduler$Scheduler.add_task_batcher(self,worker,task_family,batched_args,max_batch_size);luigi/scheduler.py;645;647
luigi.scheduler$Scheduler.add_task(self,task_id,status,runnable,deps,new_deps,expl,resources,priority,family,module,params,assistant,tracking_url,worker,batchable,batch_id,retry_policy_dict,**kwargs);luigi/scheduler.py;649;747
luigi.scheduler$Scheduler.get_work(self,host,assistant,current_tasks,worker,**kwargs);luigi/scheduler.py;818;971
luigi.scheduler$Scheduler._upstream_status(self,task_id,upstream_status_table);luigi/scheduler.py;978;1003
luigi.scheduler$Scheduler._serialize_task(self,task_id,include_deps,deps);luigi/scheduler.py;1005;1026
luigi.worker$Worker.__init__(self,scheduler,worker_id,worker_processes,assistant,**kwargs);luigi/worker.py;369;420
luigi.worker$Worker._get_work_task_id(self,get_work_response);luigi/worker.py;710;728
luigi.worker$Worker._get_work(self);luigi/worker.py;730;775
