rank;signature;path;startLine;endLine;score
1;pandas.util.testing$assert_numpy_array_equal(left,right,strict_nan,check_dtype,err_msg,check_same,obj);pandas/util/testing.py;935;1015;1.0
2;pandas.util.testing$raise_assert_detail(obj,message,left,right,diff);pandas/util/testing.py;908;932;0.999990826866274
3;pandas.plotting._matplotlib.core$MPLPlot._adorn_subplots(self);pandas/plotting/_matplotlib/core.py;473;527;0.999844056726659
4;pandas.core.construction$sanitize_array(data,index,dtype,copy,raise_cast_failure);pandas/core/construction.py;368;488;0.999834883592933
5;pandas.plotting._matplotlib.core$MPLPlot._setup_subplots(self);pandas/plotting/_matplotlib/core.py;327;370;0.9998165373254811
13;pandas.plotting._matplotlib.core$BarPlot._plot(cls,ax,x,y,w,start,log,**kwds);pandas/plotting/_matplotlib/core.py;1343;1345;0.9994863045113471
15;pandas.plotting._matplotlib.core$BarPlot._make_plot(self);pandas/plotting/_matplotlib/core.py;1351;1422;0.9994679582438952
16;pandas.plotting._matplotlib.core$BarPlot._decorate_ticks(self,ax,name,ticklabels,start_edge,end_edge);pandas/plotting/_matplotlib/core.py;1436;1441;0.9991652448309392
20;pandas.plotting._matplotlib.core$BarPlot.__init__(self,data,**kwargs);pandas/plotting/_matplotlib/core.py;1305;1335;0.9990918597611316
21;pandas.plotting._matplotlib.core$BarPlot._args_adjust(self);pandas/plotting/_matplotlib/core.py;1337;1341;0.9989634358889684
40;pandas.core.dtypes.missing$array_equivalent(left,right,strict_nan);pandas/core/dtypes/missing.py;393;483;0.998211238923441
547;pandas.core.indexes.datetimes$bdate_range(start,end,periods,freq,tz,normalize,name,weekmask,holidays,closed,**kwargs);pandas/core/indexes/datetimes.py;1582;1687;0.9718935182637093
724;pandas.plotting._core$PlotAccessor.pie(self,**kwargs);pandas/plotting/_core.py;1310;1363;0.9603537160364723
4572;pandas.core.reshape.pivot$crosstab(index,columns,values,rownames,colnames,aggfunc,margins,margins_name,dropna,normalize);pandas/core/reshape/pivot.py;431;582;0.37468582016988644
4659;pandas.core.series$Series.apply(self,func,convert_dtype,args,**kwds);pandas/core/series.py;3830;3965;0.345717063863357
5991;pandas.plotting._misc$parallel_coordinates(frame,class_column,cols,ax,color,use_columns,xticks,colormap,axvlines,axvlines_kwds,sort_labels,**kwds);pandas/plotting/_misc.py;316;392;0.07616452932650852
