path,line,signature
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,842,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,843,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,844,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,845,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,846,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,847,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,848,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,850,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,865,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,866,
