corpus_id;path;startLine;endLine
luigi.contrib.beam_dataflow$DataflowParamKeys.project(self);luigi/contrib/beam_dataflow.py;45;47
luigi.contrib.beam_dataflow$BeamDataflowJobTask.__init__(self);luigi/contrib/beam_dataflow.py;219;221
luigi.contrib.beam_dataflow$BeamDataflowJobTask.run(self);luigi/contrib/beam_dataflow.py;289;309
luigi.contrib.beam_dataflow$BeamDataflowJobTask._mk_cmd_line(self);luigi/contrib/beam_dataflow.py;311;318
luigi.contrib.beam_dataflow$BeamDataflowJobTask._get_runner(self);luigi/contrib/beam_dataflow.py;320;331
luigi.contrib.beam_dataflow$BeamDataflowJobTask._format_input_args(self);luigi/contrib/beam_dataflow.py;378;444
luigi.contrib.beam_dataflow$BeamDataflowJobTask._format_output_args(self);luigi/contrib/beam_dataflow.py;446;470
luigi.contrib.beam_dataflow$BeamDataflowJobTask.get_target_path(target);luigi/contrib/beam_dataflow.py;472;479
luigi.contrib.bigquery$BigQueryTarget.__init__(self,project_id,dataset_id,table_id,client,location);luigi/contrib/bigquery.py;397;399
luigi.contrib.bigquery$BigQueryTarget.__str__(self);luigi/contrib/bigquery.py;413;414
luigi.contrib.bigquery_avro$BigQueryLoadAvro._get_input_schema(self);luigi/contrib/bigquery_avro.py;40;75
luigi.scheduler$SimpleTaskState.get_worker_ids(self);luigi/scheduler.py;654;655
