Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.125,26751,13184,1025,0.001095
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,26751,13184,1025,0.001810
Agent4LR-M1R1-M1R1-M2R2,4.0,4.0,0,0,0,1,1,0.1875,26751,13184,1145,0.002050
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,26751,13184,2431,0.004622
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,26751,13184,1025,0.005383
Agent4LR-M1R1-M2R1-M1R1,3.0,3.0,0,0,1,1,1,0.125,28490,1664,955,0.006681
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,28490,1664,955,0.007455
Agent4LR-M1R1-M2R2-M1R1,3.0,3.0,0,0,1,1,1,0.125,23507,12416,1422,0.003981
Agent4LR-M1R1-M2R3-M1R1,2.0,2.0,0,1,1,1,1,0.0625,14430,3072,1918,0.004977
Agent4LR-M1R1-M3R1-M1R1,4.0,4.0,0,0,0,1,1,0.1875,27608,20864,1058,0.012269
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,27608,18560,1058,0.016988
Agent4LR-M2R1-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.125,14449,2176,763,0.001882
Agent4LR-M2R1-M1R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,14449,2176,763,0.002474
Agent4LR-M2R1-M2R1-M1R1,3.0,3.0,0,0,1,1,1,0.125,26385,14208,809,0.004292
Agent4LR-M2R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,26385,14208,809,0.005017
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,26385,14208,1033,0.005465
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,26385,14208,2625,0.008649
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,26385,14208,809,0.008642
Agent4LR-M2R1-M2R2-M2R1,2.0,2.0,0,1,1,1,1,0.0625,26753,7168,1336,0.007747
Agent4LR-M2R1-M2R3-M2R1,2.0,2.0,0,1,1,1,1,0.0625,16958,3328,2445,0.008381
Agent4LR-M2R1-M3R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,19771,13056,849,0.012076
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,19771,11392,849,0.015578
Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,20569,4224,628,0.001661
Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,20569,4224,1092,0.003192
Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,20569,4224,2175,0.005358
Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,20569,4224,628,0.005275
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,23406,7168,633,0.005505
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,6650,0,1280,0.004222
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,6650,0,2084,0.005830
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,6650,0,944,0.005796
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23952,14336,689,0.017748
Agent4LR-M2R3-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,20041,8192,717,0.001617
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,19877,3456,686,0.005564
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,20758,8320,7569,0.018455
Agent4LR-M2R3-M3R1-M3R1,3.0,3.0,0,0,1,1,1,0.125,12231,4480,634,0.012923
Agent4LR-M2R4-M2R4-M2R4,1.0,1.0,1,1,1,1,1,0.0,21398,8320,18440,0.040357
Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.0625,25926,12416,950,0.007563
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,25926,12416,950,0.011761
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,28379,7680,913,0.012611
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,28379,8832,913,0.015016
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,24679,14592,1052,0.013870
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,20803,13824,2245,0.013589
Agent4LR-M3R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.0625,21052,11008,925,0.019337
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,21052,11008,925,0.019978
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,21052,11008,1117,0.020362
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,21052,11008,1982,0.022092
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,21052,11008,925,0.023181
