path,line,signature
keras/backend/cntk_backend.py,2189,"keras.backend.cntk_backend$conv2d_transpose(x,kernel,output_shape,strides,padding,data_format)"
keras/backend/cntk_backend.py,2211,"keras.backend.cntk_backend$conv2d_transpose(x,kernel,output_shape,strides,padding,data_format)"
keras/backend/tensorflow_backend.py,3436,"keras.backend.tensorflow_backend$_preprocess_conv2d_input(x,data_format)"
keras/backend/tensorflow_backend.py,3452,"keras.backend.tensorflow_backend$_preprocess_conv2d_input(x,data_format)"
keras/backend/tensorflow_backend.py,3589,"keras.backend.tensorflow_backend$conv2d_transpose(x,kernel,output_shape,strides,padding,data_format)"
keras/backend/tensorflow_backend.py,3598,"keras.backend.tensorflow_backend$conv2d_transpose(x,kernel,output_shape,strides,padding,data_format)"
keras/backend/tensorflow_backend.py,3613,"keras.backend.tensorflow_backend$conv2d_transpose(x,kernel,output_shape,strides,padding,data_format)"
keras/backend/tensorflow_backend.py,3630,"keras.backend.tensorflow_backend$conv2d_transpose(x,kernel,output_shape,strides,padding,data_format)"
keras/backend/tensorflow_backend.py,3631,"keras.backend.tensorflow_backend$conv2d_transpose(x,kernel,output_shape,strides,padding,data_format)"
keras/backend/tensorflow_backend.py,3632,"keras.backend.tensorflow_backend$conv2d_transpose(x,kernel,output_shape,strides,padding,data_format)"
keras/backend/theano_backend.py,2137,"keras.backend.theano_backend$conv2d_transpose(x,kernel,output_shape,strides,padding,data_format)"
keras/backend/theano_backend.py,2147,"keras.backend.theano_backend$conv2d_transpose(x,kernel,output_shape,strides,padding,data_format)"
keras/backend/theano_backend.py,2180,"keras.backend.theano_backend$conv2d_transpose(x,kernel,output_shape,strides,padding,data_format)"
keras/layers/convolutional.py,731,"keras.layers.convolutional$Conv2DTranspose.__init__(self,filters,kernel_size,strides,padding,output_padding,data_format,activation,use_bias,kernel_initializer,bias_initializer,kernel_regularizer,bias_regularizer,activity_regularizer,kernel_constraint,bias_constraint,**kwargs)"
keras/layers/convolutional.py,747,"keras.layers.convolutional$Conv2DTranspose.__init__(self,filters,kernel_size,strides,padding,output_padding,data_format,activation,use_bias,kernel_initializer,bias_initializer,kernel_regularizer,bias_regularizer,activity_regularizer,kernel_constraint,bias_constraint,**kwargs)"
keras/layers/convolutional.py,823,"keras.layers.convolutional$Conv2DTranspose.call(self,inputs)"
keras/layers/convolutional.py,827,"keras.layers.convolutional$Conv2DTranspose.call(self,inputs)"
keras/layers/convolutional.py,839,"keras.layers.convolutional$Conv2DTranspose.call(self,inputs)"
keras/layers/convolutional.py,870,"keras.layers.convolutional$Conv2DTranspose.compute_output_shape(self,input_shape)"
keras/layers/convolutional.py,875,"keras.layers.convolutional$Conv2DTranspose.compute_output_shape(self,input_shape)"
keras/layers/convolutional.py,880,keras.layers.convolutional$Conv2DTranspose.get_config(self)
keras/utils/conv_utils.py,138,"keras.utils.conv_utils$deconv_length(dim_size,stride_size,kernel_size,padding,output_padding)"
keras/utils/conv_utils.py,146,"keras.utils.conv_utils$deconv_length(dim_size,stride_size,kernel_size,padding,output_padding)"
keras/utils/conv_utils.py,154,"keras.utils.conv_utils$deconv_length(dim_size,stride_size,kernel_size,padding,output_padding)"
