corpus_id;path;startLine;endLine
examples.training.pretrain_kb$main(vocab_path,model,output_dir,n_iter);examples/training/pretrain_kb.py;34;122
spacy$load(name,**overrides);spacy/__init__.py;24;28
spacy._ml$getitem(i);spacy/_ml.py;514;518
spacy.cli.download$download(model,direct,*pip_args);spacy/cli/download.py;19;84
spacy.cli.pretrain$pretrain(texts_loc,vectors_model,output_dir,width,depth,bilstm_depth,embed_rows,loss_func,use_vectors,dropout,n_iter,batch_size,max_length,min_length,seed,n_save_every,init_tok2vec,epoch_start);spacy/cli/pretrain.py;26;242
spacy.cli.train$train(lang,output_path,train_path,dev_path,raw_text,base_model,pipeline,vectors,n_iter,n_early_stopping,n_examples,use_gpu,version,meta_path,init_tok2vec,parser_multitasks,entity_multitasks,noise_level,orth_variant_level,eval_beam_widths,gold_preproc,learn_tokens,textcat_multilabel,textcat_arch,textcat_positive_label,verbose,debug);spacy/cli/train.py;23;487
spacy.lang.en$_return_en(_);spacy/lang/en/__init__.py;19;20
spacy.lang.en.lex_attrs$like_num(text);spacy/lang/en/lex_attrs.py;47;59
spacy.lang.lex_attrs$cluster(string);spacy/lang/lex_attrs.py;189;190
spacy.lang.lex_attrs$is_alpha(string);spacy/lang/lex_attrs.py;193;194
spacy.lang.lex_attrs$get_prob(string);spacy/lang/lex_attrs.py;225;226
spacy.language$Language.__init__(self,vocab,make_doc,max_length,meta,**kwargs);spacy/language.py;159;200
spacy.scorer$_auc(x,y);spacy/scorer.py;546;581
spacy.util$get_lang_class(lang);spacy/util.py;72;90
spacy.util$set_lang_class(name,cls);spacy/util.py;93;100
spacy.util$get_data_path(require_exists);spacy/util.py;103;112
spacy.util$set_data_path(path);spacy/util.py;115;121
spacy.util$register_architecture(name,arch);spacy/util.py;124;142
spacy.util$read_regex(path);spacy/util.py;405;412
