path,line,signature
matplotlib/backend_bases.py,46,
matplotlib/backend_bases.py,1505,"matplotlib.backend_bases$_get_renderer(figure,print_method,draw_disabled)"
matplotlib/backend_bases.py,1510,"matplotlib.backend_bases$_get_renderer(figure,print_method,draw_disabled)"
matplotlib/backend_bases.py,1511,"matplotlib.backend_bases$_get_renderer(figure,print_method,draw_disabled)"
matplotlib/backend_bases.py,1512,"matplotlib.backend_bases$_get_renderer(figure,print_method,draw_disabled)"
matplotlib/backend_bases.py,1513,"matplotlib.backend_bases$_get_renderer(figure,print_method,draw_disabled)"
matplotlib/backend_bases.py,1532,"matplotlib.backend_bases$_get_renderer(figure,print_method,draw_disabled)"
matplotlib/backend_bases.py,1533,"matplotlib.backend_bases$_get_renderer(figure,print_method,draw_disabled)"
matplotlib/backend_bases.py,1534,"matplotlib.backend_bases$_get_renderer(figure,print_method,draw_disabled)"
matplotlib/backend_bases.py,1535,"matplotlib.backend_bases$_get_renderer(figure,print_method,draw_disabled)"
matplotlib/backend_bases.py,1536,"matplotlib.backend_bases$_get_renderer(figure,print_method,draw_disabled)"
matplotlib/backend_bases.py,1537,"matplotlib.backend_bases$_get_renderer(figure,print_method,draw_disabled)"
matplotlib/backend_bases.py,2096,"matplotlib.backend_bases$FigureCanvasBase.print_figure(self,filename,dpi,facecolor,edgecolor,orientation,format,bbox_inches,pad_inches,bbox_extra_artists,backend,**kwargs)"
matplotlib/backend_bases.py,2097,"matplotlib.backend_bases$FigureCanvasBase.print_figure(self,filename,dpi,facecolor,edgecolor,orientation,format,bbox_inches,pad_inches,bbox_extra_artists,backend,**kwargs)"
matplotlib/backend_bases.py,2098,"matplotlib.backend_bases$FigureCanvasBase.print_figure(self,filename,dpi,facecolor,edgecolor,orientation,format,bbox_inches,pad_inches,bbox_extra_artists,backend,**kwargs)"
matplotlib/figure.py,2392,"matplotlib.figure$Figure.tight_layout(self,renderer,pad,h_pad,w_pad,rect)"
matplotlib/figure.py,2405,"matplotlib.figure$Figure.tight_layout(self,renderer,pad,h_pad,w_pad,rect)"
matplotlib/figure.py,2406,"matplotlib.figure$Figure.tight_layout(self,renderer,pad,h_pad,w_pad,rect)"
matplotlib/figure.py,2407,"matplotlib.figure$Figure.tight_layout(self,renderer,pad,h_pad,w_pad,rect)"
matplotlib/tight_layout.py,176,matplotlib.tight_layout$get_renderer(fig)
