rank;signature;path;startLine;endLine;score
1;tqdm._tqdm$tqdm.status_printer(file);tqdm/_tqdm.py;229;250;1.0
2;tqdm._tqdm$tqdm.format_meter(n,total,elapsed,ncols,prefix,ascii,unit,unit_scale,rate,bar_format,postfix,unit_divisor,**extra_kwargs);tqdm/_tqdm.py;252;451;0.9972826086956522
3;tqdm._tqdm$tqdm.__init__(self,iterable,desc,total,leave,file,ncols,mininterval,maxinterval,miniters,ascii,disable,unit,unit_scale,dynamic_ncols,smoothing,bar_format,initial,position,postfix,unit_divisor,gui,**kwargs);tqdm/_tqdm.py;702;932;0.9968297101449275
4;tqdm._utils$_is_utf(encoding);tqdm/_utils.py;145;156;0.9945652173913043
5;tqdm._utils$_supports_unicode(fp);tqdm/_utils.py;159;163;0.9918478260869565
8;tqdm._tqdm$tqdm.__repr__(self);tqdm/_tqdm.py;965;966;0.9678442028985508
39;tqdm._tqdm$tqdm.clear(self,nolock);tqdm/_tqdm.py;1254;1268;0.8813405797101449
45;tqdm._tqdm$tqdm.__len__(self);tqdm/_tqdm.py;934;938;0.8115942028985508
57;examples.7zx$main();examples/7zx.py;38;113;0.7481884057971014
70;tqdm$tnrange(*args,**kwargs);tqdm/__init__.py;28;34;0.5602355072463768
78;tqdm._tqdm_gui$tqdm_gui.__iter__(self);tqdm/_tqdm_gui.py;95;224;0.27898550724637683
79;tqdm._tqdm_gui$tqdm_gui.update(self,n);tqdm/_tqdm_gui.py;226;323;0.24003623188405798
82;tqdm._tqdm_notebook$tnrange(*args,**kwargs);tqdm/_tqdm_notebook.py;267;272;0.17889492753623187
