Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,15520,3072,436,0.000798
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,15520,3072,436,0.001515
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,15520,3072,589,0.001821
Agent4LR-M1R1-M1R1-M2R3,3.0,3.0,0,0,1,1,1,0.1111111111111111,15520,3072,1515,0.003673
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,15520,3072,436,0.005100
Agent4LR-M1R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,48749,26624,513,0.005397
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,48749,26624,513,0.006667
Agent4LR-M1R1-M2R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,27620,15744,785,0.003520
Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,33803,19584,6782,0.015945
Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,43873,30080,566,0.016185
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,43873,30080,566,0.023328
Agent4LR-M2R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,6867,0,478,0.001330
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,6867,0,478,0.001838
Agent4LR-M2R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,46012,24192,674,0.006173
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,46012,24192,674,0.007408
Agent4LR-M2R1-M2R1-M2R2,2.0,2.0,0,1,1,1,1,0.05555555555555555,46012,24192,799,0.007658
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,46012,24192,1317,0.008694
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,46012,24192,674,0.013582
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,40324,19200,2268,0.010297
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,46236,27008,11588,0.028658
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,40153,29184,694,0.017585
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,40153,26496,694,0.023345
Agent4LR-M2R2-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,5580,0,549,0.001408
Agent4LR-M2R2-M1R1-M2R2,3.0,3.0,0,0,1,1,1,0.1111111111111111,5580,0,698,0.002098
Agent4LR-M2R2-M1R1-M2R3,3.0,3.0,0,0,1,1,1,0.1111111111111111,5580,0,868,0.002438
Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5580,0,549,0.003763
Agent4LR-M2R2-M2R1-M2R1,3.0,3.0,0,0,1,1,1,0.1111111111111111,28889,12416,637,0.005703
Agent4LR-M2R2-M2R2-M2R2,3.0,3.0,0,0,1,1,1,0.1111111111111111,34213,10752,1331,0.008796
Agent4LR-M2R2-M2R2-M2R3,3.0,3.0,0,0,1,1,1,0.1111111111111111,34213,10752,2738,0.011610
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,34213,12032,1077,0.012399
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,34281,18688,729,0.024571
Agent4LR-M2R3-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,7278,0,2134,0.004663
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,36190,19840,2272,0.009128
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,50648,33152,9389,0.023981
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,20082,10368,2206,0.018273
Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,6648,1536,695,0.007391
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,6648,2560,695,0.009022
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,35221,19968,833,0.011692
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,35221,21504,833,0.015738
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,29894,19712,1220,0.012619
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,36155,24448,6154,0.023327
Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,24153,13824,803,0.017830
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,24153,12288,803,0.018988
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,24153,12288,1000,0.019382
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,24153,12288,1361,0.020104
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,24153,12288,803,0.024397
