Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,8736,1664,943,0.000732
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,10565,4864,1081,0.001228
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,10565,4864,1316,0.001698
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,10565,4864,1794,0.002654
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,10565,4864,1081,0.003769
Agent4LR-M1R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,27081,7552,1241,0.005294
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,27081,7552,1241,0.005966
Agent4LR-M1R1-M2R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,15370,8832,1564,0.003229
Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,20819,12416,4012,0.008580
Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,27086,20480,1311,0.012574
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,27086,18432,1311,0.016708
Agent4LR-M2R1-M1R1-M1R1,5.0,5.0,0,0,0,0,1,0.26666666666666666,9382,1280,551,0.001353
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,9382,1280,551,0.001761
Agent4LR-M2R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,20554,3712,698,0.005125
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,18573,6528,421,0.004016
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,20554,3712,934,0.006171
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,20554,3712,1536,0.007375
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,20554,3712,698,0.008570
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,24216,3328,1823,0.008951
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,18212,5760,3805,0.010867
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,15113,5632,701,0.013516
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,15113,5632,701,0.015933
Agent4LR-M2R2-M1R1-M1R1,11.0,11.0,0,0,0,0,0,0.6666666666666666,3637,0,430,0.001037
Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,3637,0,765,0.001997
Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,3637,0,1274,0.003015
Agent4LR-M2R2-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,3637,0,430,0.002777
Agent4LR-M2R2-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,19217,2048,598,0.005539
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,16391,4736,1570,0.006172
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,21971,11904,2871,0.008556
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,21971,11904,1239,0.008358
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18783,9472,755,0.016957
Agent4LR-M2R3-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,6775,0,1010,0.002261
Agent4LR-M2R3-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,17965,0,1218,0.006927
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,25874,13440,4889,0.013223
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,16543,7168,1232,0.017343
Agent4LR-M3R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,5884,0,949,0.009487
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5884,0,949,0.012141
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,23413,0,1145,0.015487
Agent4LR-M3R1-M2R1-M3R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,23413,1536,1145,0.016920
Agent4LR-M3R1-M2R2-M3R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,20540,10880,1527,0.014547
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,25939,8320,4240,0.023714
Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,20289,14336,1165,0.018788
Agent4LR-M3R1-M3R1-M2R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,20289,12928,1165,0.019459
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,20289,12928,1359,0.019847
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,20289,12928,2184,0.021497
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18027,8704,928,0.022022
