Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,7435,1152,474,0.000510
Agent4LR-M1R1-M1R1-M1R2,1.0,1.0,1,1,1,1,1,0.0,7435,1152,697,0.000599
Agent4LR-M1R1-M1R1-M1R3,2.0,2.0,0,1,1,1,1,0.05263157894736842,9995,3584,1789,0.001054
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,9995,3584,1082,0.001347
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,9995,3584,1212,0.001607
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,9995,6016,1567,0.001770
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,9995,3584,1082,0.004225
Agent4LR-M1R1-M1R1-M3R2,1.0,1.0,1,1,1,1,1,0.0,9995,3584,1490,0.008305
Agent4LR-M1R1-M1R1-M3R3,1.0,1.0,1,1,1,1,1,0.0,9995,3584,2920,0.022605
Agent4LR-M1R1-M1R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,9633,1920,1519,0.001003
Agent4LR-M1R1-M1R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,22981,13312,8821,0.004078
Agent4LR-M1R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,19465,10368,1148,0.002785
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,19465,8320,1148,0.003619
Agent4LR-M1R1-M2R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,9635,3840,1277,0.001888
Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,7243,3840,1649,0.002421
Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,7243,2176,1046,0.006260
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,7243,0,1046,0.009485
Agent4LR-M1R1-M3R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,9635,6144,1988,0.014234
Agent4LR-M1R1-M3R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,7243,3840,2378,0.017570
Agent4LR-M1R1-Q2R0-Q2R1,1.0,1.0,1,1,1,1,1,0.0,871,0,345,0.000182
Agent4LR-M1R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,38844,21760,1230,0.001455
Agent4LR-M1R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,30223,20480,1188,0.003811
