Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,31183,12800,1283,0.001439
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,31183,12800,1283,0.002346
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,31183,12800,1665,0.003110
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,31183,12800,2818,0.005416
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,31183,12800,1283,0.006880
Agent4LR-M1R1-M2R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,34057,8704,1218,0.006452
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,34057,8704,1218,0.007310
Agent4LR-M1R1-M2R2-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,18908,11904,1250,0.002633
Agent4LR-M1R1-M2R3-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,36832,24704,5586,0.012633
Agent4LR-M1R1-M3R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,23101,16640,1236,0.010645
Agent4LR-M1R1-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,23101,14080,1236,0.015305
Agent4LR-M2R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,11240,1664,990,0.002381
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,11240,3328,990,0.002548
Agent4LR-M2R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,29912,3712,1136,0.008120
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,29912,3712,1136,0.008915
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,29912,3712,1553,0.009749
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,29912,3712,2750,0.012143
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,29912,3712,1136,0.012887
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,32596,16640,2166,0.008737
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,27214,14208,6920,0.017447
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,18931,7552,1090,0.016337
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18931,5888,1090,0.020411
Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,5807,1280,937,0.002092
Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,5807,1280,1101,0.002847
Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,5807,1280,2581,0.005807
Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5807,1280,937,0.004655
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,30040,3328,1140,0.009041
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,15467,1664,1981,0.007454
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,15467,1664,3187,0.009866
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,15467,3200,1657,0.007930
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,19601,11264,1116,0.015540
Agent4LR-M2R3-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,20693,8576,765,0.001859
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,19344,1664,740,0.005942
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,12744,1664,11527,0.025866
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,16200,8192,774,0.014061
Agent4LR-M3R1-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,6435,1536,924,0.009439
Agent4LR-M3R1-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,6435,1536,924,0.012188
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,30323,5888,1081,0.015771
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,30323,7424,1095,0.018119
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,31211,18560,1290,0.016027
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,25492,12160,6150,0.025603
Agent4LR-M3R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,30258,11904,1198,0.031679
Agent4LR-M3R1-M3R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,30258,11904,1198,0.032468
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,30258,11904,1504,0.033080
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,30258,11904,1959,0.033990
Agent4LR-M3R1-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,30258,11904,1198,0.036411
