Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,28267,1664,1157,0.001794
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,28267,1664,1157,0.002545
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,28267,1664,1356,0.002943
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,28267,1664,1596,0.003423
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,28267,1664,1157,0.006302
Agent4LR-M1R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,16217,1920,1018,0.003624
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,16217,1920,1018,0.004198
Agent4LR-M1R1-M2R2-M1R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,13633,0,1152,0.003701
Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,16303,0,1879,0.005800
Agent4LR-M1R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,16061,5376,1061,0.014224
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,16061,3712,1061,0.017748
Agent4LR-M2R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,16546,0,492,0.001595
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,16546,0,492,0.002100
Agent4LR-M2R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,14619,0,498,0.004159
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,14619,0,498,0.004651
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,14619,0,790,0.005235
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,14619,0,1379,0.006413
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14619,0,498,0.007108
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,12411,0,567,0.004237
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,12200,0,1208,0.005466
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,12124,2816,505,0.011871
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,12124,2816,505,0.014183
Agent4LR-M2R2-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,19661,1664,1860,0.004430
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,23075,0,1896,0.009561
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,23075,6016,2345,0.009105
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,13520,2176,1817,0.018696
Agent4LR-M2R3-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,15289,0,617,0.001692
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,13063,1280,595,0.004168
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,8901,0,2454,0.007133
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,10817,3200,574,0.012255
Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.1111111111111111,7796,0,714,0.007287
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,7796,0,714,0.009971
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,14741,0,780,0.010755
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14741,0,780,0.013399
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,14739,4864,1005,0.011372
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,14653,1664,2280,0.014505
Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,12061,1664,787,0.018129
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,12061,1664,787,0.018620
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,12061,1664,978,0.019002
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,12061,1664,1141,0.019328
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,12061,3072,787,0.019490
