Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,,,0,0,0,0,0,,27575,11264,1232,0.001365
Agent4LR-M1R1-M1R1-M2R1,,,0,0,0,0,0,,27575,11264,1232,0.002066
Agent4LR-M1R1-M1R1-M2R2,,,0,0,0,0,0,,27575,11264,1402,0.002406
Agent4LR-M1R1-M1R1-M2R3,,,0,0,0,0,0,,27575,11264,2534,0.004670
Agent4LR-M1R1-M1R1-M3R1,,,0,0,0,0,0,,27575,11264,1232,0.005572
Agent4LR-M1R1-M2R1-M1R1,,,0,0,0,0,0,,29069,5376,1204,0.006097
Agent4LR-M1R1-M2R1-M2R1,,,0,0,0,0,0,,29069,5376,1204,0.006852
Agent4LR-M1R1-M2R2-M1R1,,,0,0,0,0,0,,25111,16256,1535,0.003723
Agent4LR-M1R1-M2R3-M1R1,,,0,0,0,0,0,,29069,19072,3215,0.007384
Agent4LR-M1R1-M3R1-M1R1,,,0,0,0,0,0,,26413,17664,1271,0.011995
Agent4LR-M1R1-M3R1-M3R1,,,0,0,0,0,0,,26413,17664,1271,0.016170
Agent4LR-M2R1-M1R1-M1R1,,,0,0,0,0,0,,23931,8448,718,0.001918
Agent4LR-M2R1-M1R1-M2R1,,,0,0,0,0,0,,23931,8448,718,0.002600
Agent4LR-M2R1-M2R1-M1R1,,,0,0,0,0,0,,23725,3328,709,0.006013
Agent4LR-M2R1-M2R1-M2R1,,,0,0,0,0,0,,23725,3328,709,0.006600
Agent4LR-M2R1-M2R1-M2R2,,,0,0,0,0,0,,23725,3328,882,0.006946
Agent4LR-M2R1-M2R1-M2R3,,,0,0,0,0,0,,23725,3328,2185,0.009552
Agent4LR-M2R1-M2R1-M3R1,,,0,0,0,0,0,,23725,3328,709,0.009539
Agent4LR-M2R1-M2R2-M2R1,,,0,0,0,0,0,,20710,6656,1249,0.006178
Agent4LR-M2R1-M2R3-M2R1,,,0,0,0,0,0,,20760,6528,3029,0.009779
Agent4LR-M2R1-M3R1-M2R1,,,0,0,0,0,0,,24266,14080,765,0.015014
Agent4LR-M2R1-M3R1-M3R1,,,0,0,0,0,0,,24266,14080,765,0.018073
Agent4LR-M2R2-M1R1-M1R1,,,0,0,0,0,0,,25738,9344,1248,0.003005
Agent4LR-M2R2-M1R1-M2R2,,,0,0,0,0,0,,25738,9344,1413,0.004003
Agent4LR-M2R2-M1R1-M2R3,,,0,0,0,0,0,,25738,9344,2655,0.006487
Agent4LR-M2R2-M1R1-M3R1,,,0,0,0,0,0,,25738,9344,1248,0.007012
Agent4LR-M2R2-M2R1-M2R1,,,0,0,0,0,0,,28418,8320,1225,0.007683
Agent4LR-M2R2-M2R2-M2R2,,,0,0,0,0,0,,24116,10112,2431,0.008616
Agent4LR-M2R2-M2R2-M2R3,,,0,0,0,0,0,,24116,10112,2735,0.009224
Agent4LR-M2R2-M2R2-M3R1,,,0,0,0,0,0,,24116,11648,2179,0.009572
Agent4LR-M2R2-M3R1-M3R1,,,0,0,0,0,0,,24672,16384,1287,0.017080
Agent4LR-M2R3-M1R1-M1R1,,,0,0,0,0,0,,19772,6400,897,0.002137
Agent4LR-M2R3-M2R1-M2R1,,,0,0,0,0,0,,21925,3072,902,0.006594
Agent4LR-M2R3-M2R3-M2R3,,,0,0,0,0,0,,19219,4992,8240,0.020162
Agent4LR-M2R3-M3R1-M3R1,,,0,0,0,0,0,,21338,11136,972,0.018475
Agent4LR-M3R1-M1R1-M1R1,,,0,0,0,0,0,,28059,16768,1297,0.011072
Agent4LR-M3R1-M1R1-M3R1,,,0,0,0,0,0,,28059,16768,1297,0.015480
Agent4LR-M3R1-M2R1-M2R1,,,0,0,0,0,0,,31226,5632,1241,0.017275
Agent4LR-M3R1-M2R1-M3R1,,,0,0,0,0,0,,31226,7296,1241,0.019473
Agent4LR-M3R1-M2R2-M3R1,,,0,0,0,0,0,,27125,17280,1553,0.015276
Agent4LR-M3R1-M2R3-M3R1,,,0,0,0,0,0,,26530,17024,2962,0.019155
Agent4LR-M3R1-M3R1-M1R1,,,0,0,0,0,0,,24135,11904,1258,0.026813
Agent4LR-M3R1-M3R1-M2R1,,,0,0,0,0,0,,24135,10240,1258,0.027612
Agent4LR-M3R1-M3R1-M2R2,,,0,0,0,0,0,,24135,10240,1425,0.027946
Agent4LR-M3R1-M3R1-M2R3,,,0,0,0,0,0,,24135,10240,1706,0.028508
Agent4LR-M3R1-M3R1-M3R1,,,0,0,0,0,0,,24135,10240,1258,0.031229
