rank;signature;path;startLine;endLine;score
1;com.fasterxml.jackson.databind$JsonMappingException.wrapWithPath(Throwable,Reference);com/fasterxml/jackson/databind/JsonMappingException.java;192;214;1.0
2;com.fasterxml.jackson.databind.deser.impl$BeanPropertyMap.wrapAndThrow(Throwable,Object,String,DeserializationContext);com/fasterxml/jackson/databind/deser/impl/BeanPropertyMap.java;413;440;0.9999695808237513
3;com.fasterxml.jackson.databind$JsonMappingException.toString();com/fasterxml/jackson/databind/JsonMappingException.java;323;327;0.9999391616475026
4;com.fasterxml.jackson.databind.deser.impl$BeanPropertyMap._findDeserializeAndSet2(JsonParser,DeserializationContext,Object,String,int);com/fasterxml/jackson/databind/deser/impl/BeanPropertyMap.java;294;318;0.9999087424712538
5;com.fasterxml.jackson.databind.deser.std$StdDeserializer._parseInteger(JsonParser,DeserializationContext);com/fasterxml/jackson/databind/deser/std/StdDeserializer.java;385;431;0.9998479041187565
6;com.fasterxml.jackson.databind.deser$BeanDeserializerFactory.addObjectIdReader(DeserializationContext,BeanDescription,BeanDeserializerBuilder);com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java;309;344;0.9996958082375129
7;com.fasterxml.jackson.databind.deser.impl$BeanPropertyMap.withProperty(SettableBeanProperty);com/fasterxml/jackson/databind/deser/impl/BeanPropertyMap.java;77;108;0.9994220356512745
8;com.fasterxml.jackson.databind$JsonMappingException.wrapWithPath(Throwable,Object,String);com/fasterxml/jackson/databind/JsonMappingException.java;167;178;0.9993307781225285
9;com.fasterxml.jackson.databind.deser.impl$BeanPropertyMap.find(String);com/fasterxml/jackson/databind/deser/impl/BeanPropertyMap.java;234;259;0.9993003589462798
10;com.fasterxml.jackson.databind$DatabindContext.objectIdGeneratorInstance(Annotated,ObjectIdInfo);com/fasterxml/jackson/databind/DatabindContext.java;147;160;0.9992395205937823
21;com.fasterxml.jackson.databind.deser.impl$ObjectIdReferenceProperty.deserializeSetAndReturn(JsonParser,DeserializationContext,Object);com/fasterxml/jackson/databind/deser/impl/ObjectIdReferenceProperty.java;65;79;0.9981748494250776
23;com.fasterxml.jackson.databind.deser.impl$ObjectIdValueProperty.deserializeSetAndReturn(JsonParser,DeserializationContext,Object);com/fasterxml/jackson/databind/deser/impl/ObjectIdValueProperty.java;80;101;0.9981140110725801
24;com.fasterxml.jackson.databind.deser$BeanDeserializerBase.deserializeWithObjectId(JsonParser,DeserializationContext);com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java;1036;1046;0.9980531727200828
26;com.fasterxml.jackson.databind.deser$DefaultDeserializationContext.findObjectId(Object,ObjectIdGenerator<?>,ObjectIdResolver);com/fasterxml/jackson/databind/deser/DefaultDeserializationContext.java;81;131;0.9979923343675853
61;com.fasterxml.jackson.databind.deser.impl$BeanPropertyMap.findDeserializeAndSet(JsonParser,DeserializationContext,Object,String);com/fasterxml/jackson/databind/deser/impl/BeanPropertyMap.java;261;292;0.9942507756889943
139;com.fasterxml.jackson.databind.deser$SettableBeanProperty.SettableBeanProperty(PropertyName,JavaType,PropertyName,TypeDeserializer,Annotations,PropertyMetadata);com/fasterxml/jackson/databind/deser/SettableBeanProperty.java;157;184;0.9857334063393564
1481;com.fasterxml.jackson.databind.deser$BeanDeserializerBase.deserializeWithType(JsonParser,DeserializationContext,TypeDeserializer);com/fasterxml/jackson/databind/deser/BeanDeserializerBase.java;933;967;0.8306868649996958
2775;com.fasterxml.jackson.databind.ser.impl$PropertyBasedObjectIdGenerator.canUseFor(ObjectIdGenerator<?>);com/fasterxml/jackson/databind/ser/impl/PropertyBasedObjectIdGenerator.java;27;46;0.6429092900164264
4127;com.fasterxml.jackson.databind.ser$PropertyBuilder.findSerializationType(Annotated,boolean,JavaType);com/fasterxml/jackson/databind/ser/PropertyBuilder.java;154;203;0.24627365090953338
