rank;signature;path;startLine;endLine;score
1;luigi.contrib.spark$SparkSubmitTask._dict_arg(self,name,value);luigi/contrib/spark.py;268;273;0.6829604817887834
1;luigi.contrib.spark$SparkSubmitTask._list_arg(self,name,value);luigi/contrib/spark.py;263;266;0.6829604817887834
3;luigi.contrib.spark$SparkSubmitTask._dict_config(self,config);luigi/contrib/spark.py;254;256;0.660408825313113
3;luigi.contrib.spark$SparkSubmitTask._list_config(self,config);luigi/contrib/spark.py;250;252;0.660408825313113
3;luigi.contrib.spark$SparkSubmitTask.get_environment(self);luigi/contrib/spark.py;192;197;0.660408825313113
6;luigi.contrib.spark$SparkSubmitTask.master(self);luigi/contrib/spark.py;112;114;0.561151228546748
9;luigi.contrib.spark$SparkSubmitTask.hadoop_conf_dir(self);luigi/contrib/spark.py;188;190;0.4605492703856905
11;luigi.contrib.spark$SparkSubmitTask.spark_command(self);luigi/contrib/spark.py;199;222;0.43743231165578583
11;luigi.contrib.spark$SparkSubmitTask.spark_submit(self);luigi/contrib/spark.py;108;110;0.43743231165578583
30;luigi.contrib.spark$SparkSubmitTask.driver_cores(self);luigi/contrib/spark.py;160;162;0.2603043164241559
30;luigi.contrib.spark$SparkSubmitTask.executor_cores(self);luigi/contrib/spark.py;172;174;0.2603043164241559
30;luigi.contrib.spark$SparkSubmitTask.total_executor_cores(self);luigi/contrib/spark.py;168;170;0.2603043164241559
48;luigi.contrib.spark$SparkJob.run(self);luigi/contrib/spark.py;413;465;0.0
