Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,5592,0,479,0.000471
Agent4LR-M1R1-M1R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,5592,0,479,0.000812
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,5592,0,767,0.001388
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,5592,0,1526,0.002906
Agent4LR-M1R1-M1R1-M3R1,3.0,3.0,0,0,1,1,1,0.125,5592,0,479,0.002517
Agent4LR-M1R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,19114,3456,661,0.004129
Agent4LR-M1R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,19114,3456,661,0.004642
Agent4LR-M1R1-M2R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,10806,1024,637,0.002637
Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,12968,1024,1685,0.005251
Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,12603,6144,623,0.008328
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,12603,6144,623,0.010986
Agent4LR-M2R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,4993,0,1457,0.003216
Agent4LR-M2R1-M1R1-M2R1,3.0,3.0,0,0,1,1,1,0.125,4993,0,1471,0.003735
Agent4LR-M2R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,31040,10240,1669,0.008068
Agent4LR-M2R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,31040,10240,1669,0.008794
Agent4LR-M2R1-M2R1-M2R2,3.0,3.0,0,0,1,1,1,0.125,31040,10240,1840,0.009136
Agent4LR-M2R1-M2R1-M2R3,3.0,3.0,0,0,1,1,1,0.125,31040,10240,2030,0.009516
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,31040,10240,1669,0.012422
Agent4LR-M2R1-M2R2-M2R1,2.0,2.0,0,1,1,1,1,0.0625,24682,11648,1716,0.006982
Agent4LR-M2R1-M2R3-M2R1,3.0,3.0,0,0,1,1,1,0.125,21526,3328,3652,0.011937
Agent4LR-M2R1-M3R1-M2R1,3.0,3.0,0,0,1,1,1,0.125,18335,6016,1666,0.019190
Agent4LR-M2R1-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.0625,18335,4352,1666,0.022766
Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,21989,6784,1121,0.002592
Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,21989,6784,1497,0.003967
Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,21989,6784,2022,0.005017
Agent4LR-M2R2-M1R1-M3R1,3.0,3.0,0,0,1,1,1,0.125,21989,6784,1121,0.006331
Agent4LR-M2R2-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,12179,1536,982,0.004663
Agent4LR-M2R2-M2R2-M2R2,2.0,2.0,0,1,1,1,1,0.0625,12179,3072,1610,0.005574
Agent4LR-M2R2-M2R2-M2R3,2.0,2.0,0,1,1,1,1,0.0625,12179,3072,2209,0.006772
Agent4LR-M2R2-M2R2-M3R1,2.0,2.0,0,1,1,1,1,0.0625,12179,4224,1222,0.005775
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14346,8192,1060,0.012415
Agent4LR-M2R3-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,17603,5504,595,0.001452
Agent4LR-M2R3-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,10971,0,576,0.003895
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,12678,0,4585,0.012339
Agent4LR-M2R3-M3R1-M3R1,3.0,3.0,0,0,1,1,1,0.125,7616,1024,518,0.010519
Agent4LR-M3R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,5413,1280,862,0.008526
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5413,1280,862,0.010954
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,23521,2944,1047,0.013957
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23521,4224,1047,0.015547
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,11432,3072,1191,0.012323
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,13722,5120,1586,0.013025
Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,13722,7424,992,0.017047
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,13722,6144,992,0.017619
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,13722,6144,1141,0.017917
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,13722,6144,1775,0.019185
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,13722,6144,992,0.020161
