path,line,signature
black.py,100,"black$FormatError.__init__(self,consumed)"
black.py,101,"black$FormatError.__init__(self,consumed)"
black.py,102,"black$FormatError.__init__(self,consumed)"
black.py,104,"black$FormatError.trim_prefix(self,leaf)"
black.py,105,"black$FormatError.trim_prefix(self,leaf)"
black.py,1312,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1313,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1314,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1315,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1316,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1317,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1318,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1319,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1320,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1321,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1322,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1323,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1324,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1325,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1326,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1327,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1328,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1329,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1330,"black$UnformattedLines.append(self,leaf,preformatted)"
black.py,1332,black$UnformattedLines.__str__(self)
black.py,1333,black$UnformattedLines.__str__(self)
black.py,1334,black$UnformattedLines.__str__(self)
black.py,1335,black$UnformattedLines.__str__(self)
black.py,1336,black$UnformattedLines.__str__(self)
black.py,1337,black$UnformattedLines.__str__(self)
black.py,1338,black$UnformattedLines.__str__(self)
black.py,1339,black$UnformattedLines.__str__(self)
black.py,1340,black$UnformattedLines.__str__(self)
black.py,1341,black$UnformattedLines.__str__(self)
black.py,1342,black$UnformattedLines.__str__(self)
black.py,1343,black$UnformattedLines.__str__(self)
black.py,1379,"black$EmptyLineTracker.maybe_empty_lines(self,current_line)"
black.py,1380,"black$EmptyLineTracker.maybe_empty_lines(self,current_line)"
black.py,1381,"black$EmptyLineTracker.maybe_empty_lines(self,current_line)"
black.py,1485,"black$LineGenerator.line(self,indent,type)"
black.py,1494,"black$LineGenerator.line(self,indent,type)"
black.py,1495,"black$LineGenerator.line(self,indent,type)"
black.py,1496,"black$LineGenerator.line(self,indent,type)"
black.py,1497,"black$LineGenerator.line(self,indent,type)"
black.py,1501,"black$LineGenerator.line(self,indent,type)"
black.py,1504,"black$LineGenerator.visit(self,node)"
black.py,1505,"black$LineGenerator.visit(self,node)"
black.py,1506,"black$LineGenerator.visit(self,node)"
black.py,1507,"black$LineGenerator.visit(self,node)"
black.py,1508,"black$LineGenerator.visit(self,node)"
black.py,1509,"black$LineGenerator.visit(self,node)"
black.py,1510,"black$LineGenerator.visit(self,node)"
black.py,1511,"black$LineGenerator.visit(self,node)"
black.py,1512,"black$LineGenerator.visit(self,node)"
black.py,1513,"black$LineGenerator.visit(self,node)"
black.py,1514,"black$LineGenerator.visit(self,node)"
black.py,1520,"black$LineGenerator.visit_default(self,node)"
black.py,1521,"black$LineGenerator.visit_default(self,node)"
black.py,1522,"black$LineGenerator.visit_default(self,node)"
black.py,1523,"black$LineGenerator.visit_default(self,node)"
black.py,1524,"black$LineGenerator.visit_default(self,node)"
black.py,1525,"black$LineGenerator.visit_default(self,node)"
black.py,1526,"black$LineGenerator.visit_default(self,node)"
black.py,1527,"black$LineGenerator.visit_default(self,node)"
black.py,1528,"black$LineGenerator.visit_default(self,node)"
black.py,1529,"black$LineGenerator.visit_default(self,node)"
black.py,1530,"black$LineGenerator.visit_default(self,node)"
black.py,1531,"black$LineGenerator.visit_default(self,node)"
black.py,1532,"black$LineGenerator.visit_default(self,node)"
black.py,1533,"black$LineGenerator.visit_default(self,node)"
black.py,1534,"black$LineGenerator.visit_default(self,node)"
black.py,1535,"black$LineGenerator.visit_default(self,node)"
black.py,1536,"black$LineGenerator.visit_default(self,node)"
black.py,1537,"black$LineGenerator.visit_default(self,node)"
black.py,1538,"black$LineGenerator.visit_default(self,node)"
black.py,1539,"black$LineGenerator.visit_default(self,node)"
black.py,1540,"black$LineGenerator.visit_default(self,node)"
black.py,1541,"black$LineGenerator.visit_default(self,node)"
black.py,1542,"black$LineGenerator.visit_default(self,node)"
black.py,1543,"black$LineGenerator.visit_default(self,node)"
black.py,1544,"black$LineGenerator.visit_default(self,node)"
black.py,1545,"black$LineGenerator.visit_default(self,node)"
black.py,1546,"black$LineGenerator.visit_default(self,node)"
