Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.2,39434,18176,1142,0.001529
Agent4LR-M1R1-M1R1-M2R1,5.0,5.0,0,0,0,0,1,0.26666666666666666,39434,18176,1142,0.002465
Agent4LR-M1R1-M1R1-M2R2,3.0,3.0,0,0,1,1,1,0.13333333333333333,39434,18176,1459,0.003099
Agent4LR-M1R1-M1R1-M2R3,5.0,5.0,0,0,0,0,1,0.26666666666666666,39434,18176,2131,0.004443
Agent4LR-M1R1-M1R1-M3R1,5.0,5.0,0,0,0,0,1,0.26666666666666666,39434,18176,1142,0.007146
Agent4LR-M1R1-M2R1-M1R1,4.0,4.0,0,0,0,1,1,0.2,41041,12160,1114,0.007220
Agent4LR-M1R1-M2R1-M2R1,11.0,11.0,0,0,0,0,0,0.6666666666666666,41041,12160,1114,0.008180
Agent4LR-M1R1-M2R2-M1R1,4.0,4.0,0,0,0,1,1,0.2,31912,22784,1232,0.003522
Agent4LR-M1R1-M2R3-M1R1,11.0,11.0,0,0,0,0,0,0.6666666666666666,39845,27264,3151,0.008033
Agent4LR-M1R1-M3R1-M1R1,5.0,5.0,0,0,0,0,1,0.26666666666666666,32150,21120,1117,0.016482
Agent4LR-M1R1-M3R1-M3R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,32150,17792,1117,0.021906
Agent4LR-M2R1-M1R1-M1R1,11.0,11.0,0,0,0,0,0,0.6666666666666666,11330,1280,732,0.002018
Agent4LR-M2R1-M1R1-M2R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,11330,2944,732,0.002257
Agent4LR-M2R1-M2R1-M1R1,11.0,11.0,0,0,0,0,0,0.6666666666666666,30001,14848,828,0.004961
Agent4LR-M2R1-M2R1-M2R1,11.0,11.0,0,0,0,0,0,0.6666666666666666,30001,14848,828,0.005815
Agent4LR-M2R1-M2R1-M2R2,3.0,3.0,0,0,1,1,1,0.13333333333333333,30001,16256,1089,0.006021
Agent4LR-M2R1-M2R1-M2R3,3.0,3.0,0,0,1,1,1,0.13333333333333333,30001,14848,1267,0.006693
Agent4LR-M2R1-M2R1-M3R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,30001,16256,828,0.008503
Agent4LR-M2R1-M2R2-M2R1,11.0,11.0,0,0,0,0,0,0.6666666666666666,30001,12928,1346,0.007283
Agent4LR-M2R1-M2R3-M2R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,30001,9984,1848,0.008950
Agent4LR-M2R1-M3R1-M2R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,29785,11904,912,0.025103
Agent4LR-M2R1-M3R1-M3R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,29785,10624,912,0.028288
Agent4LR-M2R2-M1R1-M1R1,11.0,11.0,0,0,0,0,0,0.6666666666666666,36926,16768,1121,0.002981
Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,36926,15488,1305,0.004303
Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,36926,15488,1605,0.004903
Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,36926,15488,1121,0.008388
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,28314,3328,1040,0.008410
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,20707,8320,1296,0.005897
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,20707,9984,1581,0.006092
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,20707,10496,1111,0.006900
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,24225,17280,1046,0.013718
Agent4LR-M2R3-M1R1-M1R1,11.0,11.0,0,0,0,0,0,0.6666666666666666,19125,10496,646,0.001719
Agent4LR-M2R3-M2R1-M2R1,3.0,3.0,0,0,1,1,1,0.13333333333333333,31595,1664,757,0.009038
Agent4LR-M2R3-M2R3-M2R3,3.0,3.0,0,0,1,1,1,0.13333333333333333,17272,4992,3287,0.009769
Agent4LR-M2R3-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.06666666666666667,20689,13696,752,0.012854
Agent4LR-M3R1-M1R1-M1R1,5.0,5.0,0,0,0,0,1,0.26666666666666666,8356,3200,683,0.007741
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8356,3328,683,0.009568
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,31893,4480,851,0.014674
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,31893,6400,851,0.016851
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,28619,19072,1033,0.013237
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,24193,15744,2280,0.014919
Agent4LR-M3R1-M3R1-M1R1,11.0,11.0,0,0,0,0,0,0.6666666666666666,28008,16256,885,0.022688
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,28008,14336,885,0.023608
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,28008,14336,1084,0.024006
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,28008,14336,1898,0.025634
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,28008,14336,885,0.027732
