corpus_id;path;startLine;endLine
examples.blueprints$index(request);examples/blueprints.py;20;22
sanic.app$Sanic.loop(self);sanic/app.py;93;104
sanic.app$Sanic.route(self,uri,methods,host,strict_slashes,stream,version,name);sanic/app.py;163;227
sanic.app$Sanic.url_for(self,view_name,**kwargs);sanic/app.py;798;925
sanic.blueprints$Blueprint.group(*blueprints,url_prefix);sanic/blueprints.py;67;93
sanic.request$Request.forwarded(self);sanic/request.py;412;420
sanic.request$Request.url_for(self,view_name,**kwargs);sanic/request.py;515;545
sanic.router$url_hash(url);sanic/router.py;34;35
sanic.router$Router.add(self,uri,methods,handler,host,strict_slashes,version,name);sanic/router.py;121;185
sanic.router$Router._add(self,uri,methods,handler,host,name);sanic/router.py;187;334
sanic.router$Router.find_route_by_view_name(self,view_name,name);sanic/router.py;386;400
sanic.static$register(app,uri,file_or_directory,pattern,use_modified_since,use_content_range,stream_large_files,name,host,strict_slashes,content_type);sanic/static.py;18;145
sanic.testing$SanicTestClient._sanic_endpoint_test(self,method,uri,gather_request,debug,server_kwargs,host,*request_args,**request_kwargs);sanic/testing.py;63;150
