corpus_id;path;startLine;endLine
org.apache.commons.collections.collection$AbstractSerializableCollectionDecorator.AbstractSerializableCollectionDecorator(Collection);org/apache/commons/collections/collection/AbstractSerializableCollectionDecorator.java;38;43
org.apache.commons.collections.functors$PrototypeFactory.getInstance(Object);org/apache/commons/collections/functors/PrototypeFactory.java;41;81
org.apache.commons.collections.functors.PrototypeFactory$PrototypeSerializationFactory.PrototypeSerializationFactory(Serializable);org/apache/commons/collections/functors/PrototypeFactory.java;162;168
org.apache.commons.collections.list$AbstractSerializableListDecorator.AbstractSerializableListDecorator(List);org/apache/commons/collections/list/AbstractSerializableListDecorator.java;39;44
org.apache.commons.collections.map$AbstractHashedMap.doWriteObject(ObjectOutputStream);org/apache/commons/collections/map/AbstractHashedMap.java;1157;1184
org.apache.commons.collections.map$AbstractHashedMap.doReadObject(ObjectInputStream);org/apache/commons/collections/map/AbstractHashedMap.java;1186;1216
org.apache.commons.collections.map$AbstractMapDecorator.getMap();org/apache/commons/collections/map/AbstractMapDecorator.java;68;75
org.apache.commons.collections.map$AbstractMapDecorator.AbstractMapDecorator();org/apache/commons/collections/map/AbstractMapDecorator.java;47;53
org.apache.commons.collections.map$AbstractMapDecorator.AbstractMapDecorator(Map);org/apache/commons/collections/map/AbstractMapDecorator.java;55;66
org.apache.commons.collections.map$MultiValueMap.writeObject(ObjectOutputStream);org/apache/commons/collections/map/MultiValueMap.java;135;145
org.apache.commons.collections.map$MultiValueMap.readObject(ObjectInputStream);org/apache/commons/collections/map/MultiValueMap.java;147;158
org.apache.commons.collections.map$MultiValueMap.put(Object,Object);org/apache/commons/collections/map/MultiValueMap.java;228;253
org.apache.commons.collections.map$MultiValueMap.getCollection(Object);org/apache/commons/collections/map/MultiValueMap.java;309;318
org.apache.commons.collections.map$MultiValueMap.createCollection(int);org/apache/commons/collections/map/MultiValueMap.java;391;403
org.apache.commons.collections.map.MultiValueMap$ReflectionFactory.create();org/apache/commons/collections/map/MultiValueMap.java;467;473
org.apache.commons.collections.map$MultiValueMap.MultiValueMap();org/apache/commons/collections/map/MultiValueMap.java;111;117
org.apache.commons.collections.map$MultiValueMap.MultiValueMap(Map,Factory);org/apache/commons/collections/map/MultiValueMap.java;119;132
org.apache.commons.collections.map.MultiValueMap$ReflectionFactory.ReflectionFactory(Class);org/apache/commons/collections/map/MultiValueMap.java;463;465
org.apache.commons.collections.set$AbstractSerializableSetDecorator.AbstractSerializableSetDecorator(Set);org/apache/commons/collections/set/AbstractSerializableSetDecorator.java;39;44
