Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,,,0,0,0,0,0,,8311,1792,972,0.000716
Agent4LR-M1R1-M1R1-M2R1,,,0,0,0,0,0,,8311,1792,972,0.001309
Agent4LR-M1R1-M1R1-M2R2,,,0,0,0,0,0,,8311,1792,1300,0.001965
Agent4LR-M1R1-M1R1-M2R3,,,0,0,0,0,0,,8311,1792,1489,0.002343
Agent4LR-M1R1-M1R1-M3R1,,,0,0,0,0,0,,8311,1792,972,0.004277
Agent4LR-M1R1-M2R1-M1R1,,,0,0,0,0,0,,32729,3328,1132,0.007121
Agent4LR-M1R1-M2R1-M2R1,,,0,0,0,0,0,,32729,3328,1132,0.008103
Agent4LR-M1R1-M2R2-M1R1,,,0,0,0,0,0,,15768,9216,1470,0.002959
Agent4LR-M1R1-M2R3-M1R1,,,0,0,0,0,0,,24616,11008,4522,0.010375
Agent4LR-M1R1-M3R1-M1R1,,,0,0,0,0,0,,15790,9984,1044,0.007904
Agent4LR-M1R1-M3R1-M3R1,,,0,0,0,0,0,,15790,7040,1044,0.012689
Agent4LR-M2R1-M1R1-M1R1,,,0,0,0,0,0,,14893,5760,807,0.001998
Agent4LR-M2R1-M1R1-M2R1,,,0,0,0,0,0,,14893,5760,807,0.002753
Agent4LR-M2R1-M2R1-M1R1,,,0,0,0,0,0,,37659,3328,931,0.009491
Agent4LR-M2R1-M2R1-M2R1,,,0,0,0,0,0,,37659,3328,931,0.010528
Agent4LR-M2R1-M2R1-M2R2,,,0,0,0,0,0,,37659,3328,1132,0.010930
Agent4LR-M2R1-M2R1-M2R3,,,0,0,0,0,0,,37659,3328,1517,0.011700
Agent4LR-M2R1-M2R1-M3R1,,,0,0,0,0,0,,37659,4352,931,0.014560
Agent4LR-M2R1-M2R2-M2R1,,,0,0,0,0,0,,11019,4352,1187,0.004150
Agent4LR-M2R1-M2R3-M2R1,,,0,0,0,0,0,,18472,8064,4062,0.010928
Agent4LR-M2R1-M3R1-M2R1,,,0,0,0,0,0,,18471,11264,843,0.011229
Agent4LR-M2R1-M3R1-M3R1,,,0,0,0,0,0,,18471,8576,843,0.015793
Agent4LR-M2R2-M1R1-M1R1,,,0,0,0,0,0,,6121,1024,480,0.001255
Agent4LR-M2R2-M1R1-M2R2,,,0,0,0,0,0,,6121,0,641,0.002075
Agent4LR-M2R2-M1R1-M2R3,,,0,0,0,0,0,,6121,0,1479,0.003751
Agent4LR-M2R2-M1R1-M3R1,,,0,0,0,0,0,,6121,0,480,0.003991
Agent4LR-M2R2-M2R1-M2R1,,,0,0,0,0,0,,19624,1664,596,0.005724
Agent4LR-M2R2-M2R2-M2R2,,,0,0,0,0,0,,12090,1664,1993,0.006634
Agent4LR-M2R2-M2R2-M2R3,,,0,0,0,0,0,,12090,3328,3257,0.008788
Agent4LR-M2R2-M2R2-M3R1,,,0,0,0,0,0,,12090,3328,1771,0.007429
Agent4LR-M2R2-M3R1-M3R1,,,0,0,0,0,0,,19366,12032,624,0.012874
Agent4LR-M2R3-M1R1-M1R1,,,0,0,0,0,0,,9479,2304,847,0.002058
Agent4LR-M2R3-M2R1-M2R1,,,0,0,0,0,0,,38439,6400,1001,0.010172
Agent4LR-M2R3-M2R3-M2R3,,,0,0,0,0,0,,29385,6016,9019,0.024031
Agent4LR-M2R3-M3R1-M3R1,,,0,0,0,0,0,,24630,14976,1005,0.017191
Agent4LR-M3R1-M1R1-M1R1,,,0,0,0,0,0,,7726,2048,777,0.008293
Agent4LR-M3R1-M1R1-M3R1,,,0,0,0,0,0,,7726,2048,777,0.010519
Agent4LR-M3R1-M2R1-M2R1,,,0,0,0,0,0,,43045,4736,1004,0.018118
Agent4LR-M3R1-M2R1-M3R1,,,0,0,0,0,0,,43045,5760,1004,0.022325
Agent4LR-M3R1-M2R2-M3R1,,,0,0,0,0,0,,23657,15360,1306,0.012524
Agent4LR-M3R1-M2R3-M3R1,,,0,0,0,0,0,,28199,17792,4393,0.020641
Agent4LR-M3R1-M3R1-M1R1,,,0,0,0,0,0,,14815,6016,849,0.018176
Agent4LR-M3R1-M3R1-M2R1,,,0,0,0,0,0,,14815,3840,849,0.019018
Agent4LR-M3R1-M3R1-M2R2,,,0,0,0,0,0,,14815,3840,1228,0.019776
Agent4LR-M3R1-M3R1-M2R3,,,0,0,0,0,0,,14815,3840,1617,0.020554
Agent4LR-M3R1-M3R1-M3R1,,,0,0,0,0,0,,14815,3840,849,0.022689
