corpus_id;path;startLine;endLine
black$main(ctx,line_length,check,fast,src);black.py;51;129
black$lib2to3_parse(src_txt);black.py;238;258
black$DebugVisitor.visit_default(self,node);black.py;290;308
black$BracketTracker.mark(self,leaf);black.py;364;403
black$BracketTracker.any_open_brackets(self);black.py;405;407
black$BracketTracker.max_priority(self,exclude);black.py;409;414
black$Line.append_comment(self,comment);black.py;595;611
black$Line.last_non_delimiter(self);black.py;613;619
black$EmptyLineTracker._maybe_empty_lines(self,current_line);black.py;665;716
black$whitespace(leaf);black.py;847;1067
black$is_delimiter(leaf);black.py;1088;1106
black$assert_equivalent(src,dst);black.py;1504;1562
blib2to3.pgen2.driver$load_packaged_grammar(package,grammar_source);blib2to3/pgen2/driver.py;149;166
blib2to3.pgen2.tokenize$detect_encoding(readline);blib2to3/pgen2/tokenize.py;267;338
blib2to3.pgen2.tokenize$generate_tokens(readline);blib2to3/pgen2/tokenize.py;361;585
setup$get_version();setup.py;19;24
