Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,22977,6016,1017,0.001258
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,22977,3328,1017,0.002123
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,22977,3328,1411,0.002911
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,22977,3328,1567,0.003223
Agent4LR-M1R1-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,22977,4992,1017,0.003912
Agent4LR-M1R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,38535,15616,1091,0.006107
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,38535,15616,1091,0.006667
Agent4LR-M1R1-M2R2-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,26973,10368,1111,0.004212
Agent4LR-M1R1-M2R3-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,19806,1664,2668,0.007544
Agent4LR-M1R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,23314,7296,1059,0.020470
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23314,6912,1059,0.022144
Agent4LR-M2R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,9363,1664,684,0.001925
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,9363,1664,684,0.002521
Agent4LR-M2R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,32138,9984,866,0.006742
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,32138,11648,866,0.007146
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,32138,9984,1050,0.007888
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,32138,11648,1547,0.008508
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,32138,9984,866,0.011409
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,18428,6656,913,0.004935
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,21682,4992,3837,0.011971
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,25058,3328,865,0.027700
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,25058,3328,865,0.029900
Agent4LR-M2R2-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,9894,0,1499,0.003664
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,38108,6912,1717,0.011406
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,22987,4352,2751,0.010270
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,22834,6656,1643,0.024636
Agent4LR-M2R3-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,12594,1664,501,0.001628
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,23861,6656,617,0.005702
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,17976,1664,4765,0.013650
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18001,1664,588,0.022108
Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,9771,4992,820,0.009470
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,9771,3328,820,0.013290
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,29031,12672,944,0.013712
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,29031,13440,944,0.016638
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,22526,4992,1187,0.017993
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,19220,3328,3176,0.021401
Agent4LR-M3R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,22569,3328,951,0.031334
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,22569,3328,951,0.031781
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,22569,1664,1120,0.032493
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,22569,1664,1659,0.033571
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,22569,3328,951,0.033977
