path,line,signature
org/apache/commons/cli2/WriteableCommandLine.java,101,
org/apache/commons/cli2/WriteableCommandLine.java,109,
org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,50,
org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,62,"org.apache.commons.cli2.commandline$WriteableCommandLineImpl.WriteableCommandLineImpl(Option,List)"
org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,64,
org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,65,
org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,233,org.apache.commons.cli2.commandline$WriteableCommandLineImpl.looksLikeOption(String)
org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,234,org.apache.commons.cli2.commandline$WriteableCommandLineImpl.looksLikeOption(String)
org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,235,org.apache.commons.cli2.commandline$WriteableCommandLineImpl.looksLikeOption(String)
org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,241,org.apache.commons.cli2.commandline$WriteableCommandLineImpl.looksLikeOption(String)
org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,242,org.apache.commons.cli2.commandline$WriteableCommandLineImpl.looksLikeOption(String)
org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,244,org.apache.commons.cli2.commandline$WriteableCommandLineImpl.looksLikeOption(String)
org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,245,org.apache.commons.cli2.commandline$WriteableCommandLineImpl.looksLikeOption(String)
org/apache/commons/cli2/option/GroupImpl.java,512,"org.apache.commons.cli2.option$GroupImpl.looksLikeOption(WriteableCommandLine,String)"
org/apache/commons/cli2/option/GroupImpl.java,513,"org.apache.commons.cli2.option$GroupImpl.looksLikeOption(WriteableCommandLine,String)"
