Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,5212,0,631,0.000513
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,5212,0,631,0.000895
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,5212,0,778,0.001189
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,5212,0,1043,0.001719
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5212,0,631,0.002803
Agent4LR-M1R1-M2R1-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,31590,6656,821,0.006183
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,31590,6656,821,0.007036
Agent4LR-M1R1-M2R2-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,6596,0,862,0.001847
Agent4LR-M1R1-M2R3-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,6596,2048,1984,0.003989
Agent4LR-M1R1-M3R1-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,17498,12032,789,0.008404
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,17498,9984,789,0.012492
Agent4LR-M2R1-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,10597,0,571,0.001541
Agent4LR-M2R1-M1R1-M2R1,3.0,3.0,0,0,1,1,1,0.1111111111111111,10597,0,571,0.002005
Agent4LR-M2R1-M2R1-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,27647,11776,681,0.004799
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,27647,11776,681,0.005624
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,27647,11776,975,0.006212
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,27647,11776,1409,0.007080
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,27647,11776,681,0.009748
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,17013,7424,876,0.004335
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,23856,4096,3555,0.012152
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,20005,9472,693,0.014057
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,20005,9472,693,0.017368
Agent4LR-M2R2-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,26258,5888,753,0.002183
Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,26258,5888,1001,0.003421
Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,26258,5888,1517,0.004453
Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,26258,5888,753,0.006633
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,28544,4096,758,0.007730
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,16261,5760,1053,0.004875
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,16261,5760,1361,0.005491
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,16261,6784,940,0.006524
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,25001,13056,770,0.019959
Agent4LR-M2R3-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,23805,7808,716,0.001825
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,24461,3456,685,0.006708
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,12165,3328,5166,0.012624
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14427,5632,619,0.014216
Agent4LR-M3R1-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,5506,1280,743,0.007488
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5506,1280,743,0.009896
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,24588,5632,875,0.012446
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,24588,6912,889,0.014671
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,20971,11520,1152,0.011880
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,27327,16896,2398,0.014956
Agent4LR-M3R1-M3R1-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,12298,7040,815,0.013382
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,12298,5760,815,0.014044
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,12298,5760,968,0.014350
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,12298,5760,1433,0.015280
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,12298,5760,815,0.017042
