corpus_id;path;startLine;endLine
scrapy.core.downloader.handlers.http11$TunnelingAgent._getEndpoint(self,uri);scrapy/core/downloader/handlers/http11.py;151;155
scrapy.core.downloader.handlers.http11$ScrapyAgent._get_agent(self,request,timeout);scrapy/core/downloader/handlers/http11.py;180;200
scrapy.core.downloader.handlers.s3$get_s3_connection();scrapy/core/downloader/handlers/s3.py;8;32
scrapy.core.downloader.webclient$ScrapyHTTPClientFactory.__init__(self,request,timeout);scrapy/core/downloader/webclient.py;103;135
scrapy.core.engine$ExecutionEngine._handle_downloader_output(self,response,request,spider);scrapy/core/engine.py;166;177
scrapy.downloadermiddlewares.ajaxcrawl$AjaxCrawlMiddleware.process_response(self,request,response,spider);scrapy/downloadermiddlewares/ajaxcrawl.py;37;59
scrapy.downloadermiddlewares.cookies$CookiesMiddleware.process_request(self,request,spider);scrapy/downloadermiddlewares/cookies.py;27;40
scrapy.http.cookies$CookieJar._cookies(self);scrapy/http/cookies.py;54;56
scrapy.http.cookies$WrappedRequest.__init__(self,request);scrapy/http/cookies.py;118;119
scrapy.http.cookies$WrappedRequest.get_origin_req_host(self);scrapy/http/cookies.py;145;146
scrapy.http.request$Request.__init__(self,url,callback,method,headers,body,cookies,meta,encoding,priority,dont_filter,errback);scrapy/http/request/__init__.py;19;38
scrapy.http.request$Request._get_url(self);scrapy/http/request/__init__.py;46;47
scrapy.http.request$Request._set_url(self,url);scrapy/http/request/__init__.py;49;57
scrapy.http.request$Request._set_body(self,body);scrapy/http/request/__init__.py;64;68
scrapy.log$msg(message,_level,**kw);scrapy/log.py;39;49
scrapy.utils.httpobj$urlparse_cached(request_or_response);scrapy/utils/httpobj.py;8;14
scrapy.utils.misc$load_object(path);scrapy/utils/misc.py;31;51
