rank;signature;path;startLine;endLine;score
1;org.apache.commons.cli$Parser.processProperties(Properties);org/apache/commons/cli/Parser.java;247;299;1.0
2;org.apache.commons.cli$Parser.processOption(String,ListIterator);org/apache/commons/cli/Parser.java;361;394;0.8301478318685128
3;org.apache.commons.cli$Parser.parse(Options,String[],Properties,boolean);org/apache/commons/cli/Parser.java;124;245;0.793911313289168
4;org.apache.commons.cli$DefaultParser.handleProperties(Properties);org/apache/commons/cli/DefaultParser.java;134;178;0.7395903898754767
5;org.apache.commons.cli$DefaultParser.parse(Options,String[],Properties,boolean);org/apache/commons/cli/DefaultParser.java;83;132;0.7282779256306704
6;org.apache.commons.cli$DefaultParser.parse(Options,String[],Properties);org/apache/commons/cli/DefaultParser.java;62;76;0.5072871131990808
6;org.apache.commons.cli$Parser.parse(Options,String[],Properties);org/apache/commons/cli/Parser.java;89;104;0.5072871131990808
8;org.apache.commons.cli$PosixParser.flatten(Options,String[],boolean);org/apache/commons/cli/PosixParser.java;58;178;0.4948413866528063
9;org.apache.commons.cli$Parser.updateRequiredOptions(Option);org/apache/commons/cli/Parser.java;396;423;0.45378840269060106
10;org.apache.commons.cli$Parser.parse(Options,String[]);org/apache/commons/cli/Parser.java;74;87;0.4292079989943087
10;org.apache.commons.cli$Parser.parse(Options,String[],boolean);org/apache/commons/cli/Parser.java;106;122;0.4292079989943087
25;org.apache.commons.cli$AlreadySelectedException.AlreadySelectedException(OptionGroup,Option);org/apache/commons/cli/AlreadySelectedException.java;46;60;0.2125644528346435
25;org.apache.commons.cli$OptionGroup.addOption(Option);org/apache/commons/cli/OptionGroup.java;46;59;0.2125644528346435
91;org.apache.commons.cli$CommandLine.resolveOption(String);org/apache/commons/cli/CommandLine.java;188;212;0.0720342300849629
91;org.apache.commons.cli$OptionGroup.setSelected(Option);org/apache/commons/cli/OptionGroup.java;80;107;0.0720342300849629
165;org.apache.commons.cli$AlreadySelectedException.AlreadySelectedException(String);org/apache/commons/cli/AlreadySelectedException.java;35;44;0.0
165;org.apache.commons.cli$OptionGroup.getSelected();org/apache/commons/cli/OptionGroup.java;109;115;0.0
165;org.apache.commons.cli$OptionGroup.setRequired(boolean);org/apache/commons/cli/OptionGroup.java;117;123;0.0
