path,line,signature
keras/backend/cntk_backend.py,1442,"keras.backend.cntk_backend$rnn(step_function,inputs,initial_states,go_backwards,mask,constants,unroll,input_length)"
keras/layers/recurrent.py,61,keras.layers.recurrent$StackedRNNCells.state_size(self)
keras/layers/recurrent.py,62,keras.layers.recurrent$StackedRNNCells.state_size(self)
keras/layers/recurrent.py,63,keras.layers.recurrent$StackedRNNCells.state_size(self)
keras/layers/recurrent.py,64,keras.layers.recurrent$StackedRNNCells.state_size(self)
keras/layers/recurrent.py,65,keras.layers.recurrent$StackedRNNCells.state_size(self)
keras/layers/recurrent.py,66,keras.layers.recurrent$StackedRNNCells.state_size(self)
keras/layers/recurrent.py,69,keras.layers.recurrent$StackedRNNCells.state_size(self)
keras/layers/recurrent.py,79,"keras.layers.recurrent$StackedRNNCells.call(self,inputs,states,constants,**kwargs)"
keras/layers/recurrent.py,86,"keras.layers.recurrent$StackedRNNCells.call(self,inputs,states,constants,**kwargs)"
keras/layers/recurrent.py,101,"keras.layers.recurrent$StackedRNNCells.call(self,inputs,states,constants,**kwargs)"
keras/layers/recurrent.py,102,"keras.layers.recurrent$StackedRNNCells.call(self,inputs,states,constants,**kwargs)"
keras/layers/recurrent.py,103,"keras.layers.recurrent$StackedRNNCells.call(self,inputs,states,constants,**kwargs)"
keras/layers/recurrent.py,104,"keras.layers.recurrent$StackedRNNCells.call(self,inputs,states,constants,**kwargs)"
keras/layers/recurrent.py,116,"keras.layers.recurrent$StackedRNNCells.build(self,input_shape)"
keras/layers/recurrent.py,226,
keras/layers/recurrent.py,227,
keras/layers/recurrent.py,228,
keras/layers/recurrent.py,417,"keras.layers.recurrent$RNN.compute_output_shape(self,input_shape)"
keras/layers/recurrent.py,827,"keras.layers.recurrent$SimpleRNNCell.__init__(self,units,activation,use_bias,kernel_initializer,recurrent_initializer,bias_initializer,kernel_regularizer,recurrent_regularizer,bias_regularizer,kernel_constraint,recurrent_constraint,bias_constraint,dropout,recurrent_dropout,**kwargs)"
keras/layers/recurrent.py,1220,"keras.layers.recurrent$GRUCell.__init__(self,units,activation,recurrent_activation,use_bias,kernel_initializer,recurrent_initializer,bias_initializer,kernel_regularizer,recurrent_regularizer,bias_regularizer,kernel_constraint,recurrent_constraint,bias_constraint,dropout,recurrent_dropout,implementation,reset_after,**kwargs)"
keras/layers/recurrent.py,1795,"keras.layers.recurrent$LSTMCell.__init__(self,units,activation,recurrent_activation,use_bias,kernel_initializer,recurrent_initializer,bias_initializer,unit_forget_bias,kernel_regularizer,recurrent_regularizer,bias_regularizer,kernel_constraint,recurrent_constraint,bias_constraint,dropout,recurrent_dropout,implementation,**kwargs)"
