corpus_id;path;startLine;endLine
com.fasterxml.jackson.dataformat.xml$JacksonXmlAnnotationIntrospector.findNameForDeserialization(Annotated);com/fasterxml/jackson/dataformat/xml/JacksonXmlAnnotationIntrospector.java;162;175
com.fasterxml.jackson.dataformat.xml$JacksonXmlAnnotationIntrospector._constructStdTypeResolverBuilder();com/fasterxml/jackson/dataformat/xml/JacksonXmlAnnotationIntrospector.java;183;190
com.fasterxml.jackson.dataformat.xml$JacksonXmlAnnotationIntrospector._findXmlName(Annotated);com/fasterxml/jackson/dataformat/xml/JacksonXmlAnnotationIntrospector.java;198;205
com.fasterxml.jackson.dataformat.xml$JacksonXmlAnnotationIntrospector.JacksonXmlAnnotationIntrospector();com/fasterxml/jackson/dataformat/xml/JacksonXmlAnnotationIntrospector.java;30;32
com.fasterxml.jackson.dataformat.xml$JacksonXmlAnnotationIntrospector.JacksonXmlAnnotationIntrospector(boolean);com/fasterxml/jackson/dataformat/xml/JacksonXmlAnnotationIntrospector.java;34;36
com.fasterxml.jackson.dataformat.xml$XmlFactory._createParser(Reader,IOContext);com/fasterxml/jackson/dataformat/xml/XmlFactory.java;551;567
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser.getCurrentName();com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java;317;337
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser.nextToken();com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java;452;588
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser.nextTextValue();com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java;596;693
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser.getText();com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java;723;737
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser.getValueAsString(String);com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java;745;786
com.fasterxml.jackson.dataformat.xml.deser$FromXmlParser.FromXmlParser(IOContext,int,int,ObjectCodec,XMLStreamReader);com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java;163;174
com.fasterxml.jackson.dataformat.xml.deser$XmlReadContext.getCurrentName();com/fasterxml/jackson/dataformat/xml/deser/XmlReadContext.java;114;115
com.fasterxml.jackson.dataformat.xml.deser$XmlReadContext.setCurrentName(String);com/fasterxml/jackson/dataformat/xml/deser/XmlReadContext.java;130;132
com.fasterxml.jackson.dataformat.xml.deser$XmlTokenStream.getText();com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java;179;179
com.fasterxml.jackson.dataformat.xml.deser$XmlTokenStream.getLocalName();com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java;180;180
com.fasterxml.jackson.dataformat.xml.deser$XmlTokenStream._next();com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java;303;348
com.fasterxml.jackson.dataformat.xml.ser$ToXmlGenerator.writeStringField(String,String);com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java;456;461
com.fasterxml.jackson.dataformat.xml.ser$XmlBeanPropertyWriter.serializeAsField(Object,JsonGenerator,SerializerProvider);com/fasterxml/jackson/dataformat/xml/ser/XmlBeanPropertyWriter.java;74;152
com.fasterxml.jackson.dataformat.xml.ser$XmlBeanSerializer.withFilterId(Object);com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializer.java;63;66
