corpus_id;path;startLine;endLine
thefuck.main$fix_command();thefuck/main.py;87;103
thefuck.main$main();thefuck/main.py;119;137
thefuck.rules.cargo_no_command$get_new_command(command,settings);thefuck/rules/cargo_no_command.py;11;15
thefuck.shells$thefuck_alias();thefuck/shells.py;248;249
thefuck.types$RulesNamesList.__contains__(self,item);thefuck/types.py;16;17
thefuck.types$Settings.__getattr__(self,item);thefuck/types.py;22;23
thefuck.types$Settings.update(self,**kwargs);thefuck/types.py;25;29
thefuck.utils$wrap_settings(params);thefuck/utils.py;40;55
thefuck.utils$sudo_support(fn);thefuck/utils.py;58;76
thefuck.utils$git_support(fn);thefuck/utils.py;79;108
thefuck.utils$memoize(fn);thefuck/utils.py;111;123
thefuck.utils$get_closest(word,possibilities,n,cutoff,fallback_to_first);thefuck/utils.py;127;134
thefuck.utils$get_all_executables();thefuck/utils.py;137;152
