corpus_id;path;startLine;endLine
examples.7zx$main();examples/7zx.py;38;113
tqdm$tnrange(*args,**kwargs);tqdm/__init__.py;28;34
tqdm._tqdm$tqdm.status_printer(file);tqdm/_tqdm.py;229;250
tqdm._tqdm$tqdm.format_meter(n,total,elapsed,ncols,prefix,ascii,unit,unit_scale,rate,bar_format,postfix,unit_divisor,**extra_kwargs);tqdm/_tqdm.py;252;451
tqdm._tqdm$tqdm.__init__(self,iterable,desc,total,leave,file,ncols,mininterval,maxinterval,miniters,ascii,disable,unit,unit_scale,dynamic_ncols,smoothing,bar_format,initial,position,postfix,unit_divisor,gui,**kwargs);tqdm/_tqdm.py;702;932
tqdm._tqdm$tqdm.__len__(self);tqdm/_tqdm.py;934;938
tqdm._tqdm$tqdm.__repr__(self);tqdm/_tqdm.py;965;966
tqdm._tqdm$tqdm.clear(self,nolock);tqdm/_tqdm.py;1254;1268
tqdm._tqdm_gui$tqdm_gui.__iter__(self);tqdm/_tqdm_gui.py;95;224
tqdm._tqdm_gui$tqdm_gui.update(self,n);tqdm/_tqdm_gui.py;226;323
tqdm._tqdm_notebook$tnrange(*args,**kwargs);tqdm/_tqdm_notebook.py;267;272
tqdm._utils$_is_utf(encoding);tqdm/_utils.py;145;156
tqdm._utils$_supports_unicode(fp);tqdm/_utils.py;159;163
