corpus_id;path;startLine;endLine
demos.chat.chatdemo$main();demos/chat/chatdemo.py;110;125
demos.s3server.s3server$BucketHandler.get(self,bucket_name);demos/s3server/s3server.py;148;205
tornado.auth$GoogleOAuth2Mixin.get_authenticated_user(self,redirect_uri,code);tornado/auth.py;854;916
tornado.autoreload$main();tornado/autoreload.py;272;358
tornado.httputil$HTTPServerRequest.__repr__(self);tornado/httputil.py;484;487
tornado.httputil$_parse_request_range(range_header);tornado/httputil.py;692;740
tornado.httputil$_get_content_range(start,end,total);tornado/httputil.py;743;755
tornado.testing$main(**kwargs);tornado/testing.py;660;749
tornado.web$RequestHandler.log_exception(self,typ,value,tb);tornado/web.py;1768;1794
tornado.web$StaticFileHandler.get(self,path,include_body);tornado/web.py;2577;2650
tornado.web$StaticFileHandler.get_content_size(self);tornado/web.py;2844;2856
tornado.web$StaticFileHandler.set_extra_headers(self,path);tornado/web.py;2899;2901
