Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.15384615384615385,20434,1664,1360,0.001483
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,20434,1664,1360,0.002133
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,20434,1664,1659,0.002731
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,20434,1664,2330,0.004073
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,20434,3456,1360,0.003363
Agent4LR-M1R1-M2R1-M1R1,3.0,3.0,0,0,1,1,1,0.15384615384615385,18974,3712,1296,0.003939
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,18974,3712,1296,0.004621
Agent4LR-M1R1-M2R2-M1R1,3.0,3.0,0,0,1,1,1,0.15384615384615385,18974,4608,1796,0.005254
Agent4LR-M1R1-M2R3-M1R1,3.0,3.0,0,0,1,1,1,0.15384615384615385,18974,2688,2211,0.005999
Agent4LR-M1R1-M3R1-M1R1,3.0,3.0,0,0,1,1,1,0.15384615384615385,18771,7168,1339,0.013419
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18771,7168,1339,0.017515
Agent4LR-M2R1-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.15384615384615385,9380,0,399,0.001108
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,9380,0,399,0.001536
Agent4LR-M2R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,15434,1792,415,0.003713
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,15434,3456,415,0.003911
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,15434,1792,657,0.004769
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,15434,1792,1649,0.006753
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,15434,1792,415,0.007147
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,10383,0,859,0.004314
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,15721,0,3694,0.011318
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,12646,2432,464,0.012778
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,12646,2432,464,0.015316
Agent4LR-M2R2-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.15384615384615385,10896,0,1321,0.003040
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,17026,3200,1337,0.006210
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,17026,1664,1947,0.007776
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,17301,4224,1380,0.020838
Agent4LR-M2R3-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.07692307692307693,22150,0,602,0.001962
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,20244,0,557,0.006175
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,11945,0,2631,0.008248
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,11539,3456,548,0.012948
Agent4LR-M3R1-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.15384615384615385,11423,0,720,0.006682
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,11423,0,720,0.009618
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,17181,0,750,0.010647
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,17181,2176,750,0.011151
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,14520,0,806,0.012939
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,14520,1152,1592,0.013215
Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,17443,5376,806,0.020272
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,17443,5376,806,0.020863
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,17443,5376,1059,0.021369
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,17443,5376,1619,0.022489
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,17443,7040,806,0.021944
