Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,169992,21504,1306,0.007958
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,169992,21504,1292,0.013127
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,169992,21504,1491,0.013525
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,169992,21504,2518,0.015579
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,169992,21504,1306,0.039144
Agent4LR-M1R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,80680,11904,1189,0.015489
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,80680,11904,1189,0.018164
Agent4LR-M1R1-M2R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,50800,7808,1899,0.010722
Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,25832,0,2114,0.007166
Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,86948,5504,1218,0.086253
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,86948,5504,1218,0.104437
Agent4LR-M2R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,150117,2048,909,0.008839
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,150117,2048,909,0.013277
Agent4LR-M2R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,37295,0,684,0.008528
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,37295,0,684,0.010692
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,37295,0,1015,0.011354
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,37295,0,1491,0.012306
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,37295,0,684,0.021509
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,24733,0,1085,0.008353
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,37295,15616,2121,0.010052
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,74630,17920,784,0.067166
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,74630,9088,784,0.085550
Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,171329,5120,1353,0.010613
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,100544,10880,1258,0.025204
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,48830,9856,2046,0.014082
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,99060,4096,1251,0.122933
Agent4LR-M2R3-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,159444,25856,1133,0.008575
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,74651,12928,924,0.017602
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,73299,14208,5987,0.027102
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,95971,7424,1045,0.114916
Agent4LR-M3R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,133550,21120,957,0.012766
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,133550,21120,957,0.039128
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,123838,30208,906,0.031601
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,123838,35328,906,0.045280
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,24869,0,768,0.022087
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,60509,0,4136,0.040636
Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,60929,5120,818,0.065497
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,60929,4096,818,0.067912
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,60929,4096,1008,0.068292
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,60929,4096,1081,0.068438
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,60929,14976,818,0.067493
