path,line,signature
youtube_dl/extractor/facebook.py,11,
youtube_dl/extractor/facebook.py,54,youtube_dl.extractor.facebook$FacebookIE._login(self)
youtube_dl/extractor/facebook.py,55,youtube_dl.extractor.facebook$FacebookIE._login(self)
youtube_dl/extractor/facebook.py,73,youtube_dl.extractor.facebook$FacebookIE._login(self)
youtube_dl/extractor/facebook.py,76,youtube_dl.extractor.facebook$FacebookIE._login(self)
youtube_dl/extractor/facebook.py,82,youtube_dl.extractor.facebook$FacebookIE._login(self)
youtube_dl/extractor/facebook.py,85,youtube_dl.extractor.facebook$FacebookIE._login(self)
youtube_dl/extractor/facebook.py,87,youtube_dl.extractor.facebook$FacebookIE._login(self)
youtube_dl/extractor/facebook.py,89,youtube_dl.extractor.facebook$FacebookIE._login(self)
youtube_dl/utils.py,1263,youtube_dl.utils$read_batch_urls(batch_fd)
