rank;signature;path;startLine;endLine;score
1;org.jsoup.helper$W3CDom.fromJsoup(org.jsoup.nodes.Document);org/jsoup/helper/W3CDom.java;31;49;1.0
2;org.jsoup.helper.W3CDom$W3CBuilder.head(org.jsoup.nodes.Node,int);org/jsoup/helper/W3CDom.java;82;115;0.9368104410993522
3;org.jsoup.helper.W3CDom$W3CBuilder.updateNamespaces(org.jsoup.nodes.Element);org/jsoup/helper/W3CDom.java;133;156;0.8834954663008283
4;org.jsoup.helper.W3CDom$W3CBuilder.W3CBuilder(Document);org/jsoup/helper/W3CDom.java;77;80;0.8594845474546755
5;org.jsoup.helper$DataUtil.parseInputStream(InputStream,String,String,Parser);org/jsoup/helper/DataUtil.java;95;178;0.8444581781846302
16;org.jsoup.helper$W3CDom.asString(Document);org/jsoup/helper/W3CDom.java;160;177;0.5387492453073166
95;org.jsoup.nodes$Document.createElement(String);org/jsoup/nodes/Document.java;104;111;0.18081220179754762
96;org.jsoup$Jsoup.parse(String);org/jsoup/Jsoup.java;48;59;0.1805664983307042
96;org.jsoup.parser$Parser.parse(String,String);org/jsoup/parser/Parser.java;97;108;0.1805664983307042
132;org.jsoup.parser$HtmlTreeBuilder.insertStartTag(String);org/jsoup/parser/HtmlTreeBuilder.java;213;217;0.15334340443901767
343;org.jsoup.internal$Normalizer.lowerCase(String);org/jsoup/internal/Normalizer.java;10;12;0.052941696842449995
396;org.jsoup.helper$StringUtil.isBlank(String);org/jsoup/helper/StringUtil.java;77;92;0.04038716539914933
410;org.jsoup.parser$TreeBuilder.processEndTag(String);org/jsoup/parser/TreeBuilder.java;82;87;0.038669730576291216
410;org.jsoup.parser$TreeBuilder.processStartTag(String);org/jsoup/parser/TreeBuilder.java;66;71;0.038669730576291216
410;org.jsoup.parser.Token$Tag.name(String);org/jsoup/parser/Token.java;142;146;0.038669730576291216
639;org.jsoup.helper$Validate.isFalse(boolean);org/jsoup/helper/Validate.java;48;55;0.026628260139409412
732;org.jsoup.nodes$Element.attributes();org/jsoup/nodes/Element.java;98;103;0.0
732;org.jsoup.parser$HtmlTreeBuilderState.isWhitespace(String);org/jsoup/parser/HtmlTreeBuilderState.java;1481;1483;0.0
732;org.jsoup.parser$HtmlTreeBuilderState.isWhitespace(Token);org/jsoup/parser/HtmlTreeBuilderState.java;1473;1479;0.0
