rank;signature;path;startLine;endLine;score
1;org.mockito.internal.creation.jmock$SearchingClassLoader.findClass(String);org/mockito/internal/creation/jmock/SearchingClassLoader.java;68;75;0.7071067811865475
2;org.mockito.internal.creation.jmock$ClassImposterizer.imposterise(MethodInterceptor,Class<T>,Class<?>);org/mockito/internal/creation/jmock/ClassImposterizer.java;55;76;0.5
2;org.mockito.internal.creation.jmock$SearchingClassLoader.SearchingClassLoader(ClassLoader,ClassLoader);org/mockito/internal/creation/jmock/SearchingClassLoader.java;18;21;0.5
2;org.mockito.internal.creation.jmock$SearchingClassLoader.combine(List<ClassLoader>);org/mockito/internal/creation/jmock/SearchingClassLoader.java;52;60;0.5
5;org.mockito.internal.util.reflection.GenericMetadataSupport$FromClassGenericMetadataSupport.readActualTypeParametersOnDeclaringClass();org/mockito/internal/util/reflection/GenericMetadataSupport.java;249;255;0.22360679774997896
6;org.mockito.internal.stubbing.defaultanswers$ReturnsDeepStubs.answer(InvocationOnMock);org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java;47;57;0.18257418583505536
7;org.mockito.internal.util.reflection$GenericMetadataSupport.resolveGenericReturnType(Method);org/mockito/internal/util/reflection/GenericMetadataSupport.java;183;204;0.15811388300841897
7;org.mockito.internal.util.reflection.GenericMetadataSupport$NotGenericReturnTypeSupport.NotGenericReturnTypeSupport(Type);org/mockito/internal/util/reflection/GenericMetadataSupport.java;444;446;0.15811388300841897
7;org.mockito.internal.util.reflection.GenericMetadataSupport$NotGenericReturnTypeSupport.rawType();org/mockito/internal/util/reflection/GenericMetadataSupport.java;448;451;0.15811388300841897
10;org.mockito.internal.util.reflection$GenericMetadataSupport.rawExtraInterfaces();org/mockito/internal/util/reflection/GenericMetadataSupport.java;144;149;0.1543033499620919
11;org.mockito.internal.stubbing.defaultanswers$ReturnsDeepStubs.recordDeepStubMock(Object,InvocationContainerImpl);org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java;112;121;0.14433756729740646
11;org.mockito.internal.stubbing.defaultanswers$ReturnsDeepStubs.withSettingsUsing(GenericMetadataSupport);org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java;93;101;0.14433756729740646
52;org.mockito.internal.stubbing.answers$Returns.Returns(Object);org/mockito/internal/stubbing/answers/Returns.java;17;19;0.05063696835418333
198;org.mockito.exceptions$Reporter.serializableWontWorkForObjectsThatDontImplementSerializable(Class);org/mockito/exceptions/Reporter.java;762;772;0.0
198;org.mockito.internal.creation$AcrossJVMSerializationFeature.writeReplace(Object);org/mockito/internal/creation/AcrossJVMSerializationFeature.java;68;133;0.0
198;org.mockito.internal.creation.AcrossJVMSerializationFeature$AcrossJVMMockSerializationProxy.AcrossJVMMockSerializationProxy(Object);org/mockito/internal/creation/AcrossJVMSerializationFeature.java;187;209;0.0
198;org.mockito.internal.creation.AcrossJVMSerializationFeature$AcrossJVMMockSerializationProxy.readResolve();org/mockito/internal/creation/AcrossJVMSerializationFeature.java;211;243;0.0
198;org.mockito.internal.creation.AcrossJVMSerializationFeature$MockitoMockObjectOutputStream.MockitoMockObjectOutputStream(ByteArrayOutputStream);org/mockito/internal/creation/AcrossJVMSerializationFeature.java;374;376;0.0
