rank;signature;path;startLine;endLine;score
1;matplotlib.axes._base$_AxesBase.apply_aspect(self,position);matplotlib/axes/_base.py;1438;1552;0.9090909090909091
1;matplotlib.scale$LogisticTransform.__init__(self,nonpos);matplotlib/scale.py;619;621;0.9090909090909091
1;matplotlib.scale$LogisticTransform.transform_non_affine(self,a);matplotlib/scale.py;623;625;0.9090909090909091
1;matplotlib.scale$LogitTransform.inverted(self);matplotlib/scale.py;609;610;0.9090909090909091
5;matplotlib.figure$Figure._make_key(self,*args,**kwargs);matplotlib/figure.py;1068;1096;0.660408825313113
18;matplotlib.axes._base$_AxesBase.__init__(self,fig,rect,facecolor,frameon,sharex,sharey,label,xscale,yscale,**kwargs);matplotlib/axes/_base.py;378;509;0.3414802408943917
32;matplotlib.axes._base$_AxesBase.set_adjustable(self,adjustable,share);matplotlib/axes/_base.py;1287;1334;0.179300619374847
70;matplotlib.axes._base$_AxesBase.get_ylim(self);matplotlib/axes/_base.py;3453;3474;0.06681781414235262
72;matplotlib.axes._base$_AxesBase.get_aspect(self);matplotlib/axes/_base.py;1202;1203;0.06593470713828523
75;matplotlib.axes._base$_AxesBase.get_xlim(self);matplotlib/axes/_base.py;3056;3077;0.06579090692811745
182;matplotlib.axes._base$_AxesBase.get_xscale(self);matplotlib/axes/_base.py;3227;3235;0.047023394469779954
426;matplotlib.axes._base$_AxesBase.set_position(self,pos,which);matplotlib/axes/_base.py;834;857;0.0
