rank;signature;path;startLine;endLine;score
1;tornado.httputil$_get_content_range(start,end,total);tornado/httputil.py;743;755;1.0
2;tornado.web$StaticFileHandler.get(self,path,include_body);tornado/web.py;2577;2650;0.99982149232417
3;tornado.httputil$_parse_request_range(range_header);tornado/httputil.py;692;740;0.9996429846483399
4;tornado.httputil$HTTPServerRequest.__repr__(self);tornado/httputil.py;484;487;0.9995834820897299
5;tornado.web$RequestHandler.log_exception(self,typ,value,tb);tornado/web.py;1768;1794;0.9994049744138997
14;tornado.web$StaticFileHandler.get_content_size(self);tornado/web.py;2844;2856;0.9966083541592289
471;demos.chat.chatdemo$main();demos/chat/chatdemo.py;110;125;0.8111983815304058
501;demos.s3server.s3server$BucketHandler.get(self,bucket_name);demos/s3server/s3server.py;148;205;0.7904914911341188
564;tornado.auth$GoogleOAuth2Mixin.get_authenticated_user(self,redirect_uri,code);tornado/auth.py;854;916;0.7210520052362251
594;tornado.autoreload$main();tornado/autoreload.py;272;358;0.679697727002261
978;tornado.testing$main(**kwargs);tornado/testing.py;660;749;0.20974651910032133
1046;tornado.web$StaticFileHandler.set_extra_headers(self,path);tornado/web.py;2899;2901;0.0988337498512436
