corpus_id;path;startLine;endLine
org.apache.commons.csv$CSVFormat.parse(Reader);org/apache/commons/csv/CSVFormat.java;1004;1019
org.apache.commons.csv$CSVFormat.printAndQuote(Object,CharSequence,int,int,Appendable,boolean);org/apache/commons/csv/CSVFormat.java;1177;1280
org.apache.commons.csv$CSVParser.parse(String,CSVFormat);org/apache/commons/csv/CSVParser.java;232;250
org.apache.commons.csv$CSVParser.addRecordValue(boolean);org/apache/commons/csv/CSVParser.java;362;370
org.apache.commons.csv$CSVParser.initializeHeader();org/apache/commons/csv/CSVParser.java;455;498
org.apache.commons.csv$CSVParser.isClosed();org/apache/commons/csv/CSVParser.java;500;507
org.apache.commons.csv$CSVParser.iterator();org/apache/commons/csv/CSVParser.java;509;571
org.apache.commons.csv$CSVParser.hasNext();org/apache/commons/csv/CSVParser.java;535;545
org.apache.commons.csv$CSVParser.next();org/apache/commons/csv/CSVParser.java;547;564
org.apache.commons.csv$CSVParser.nextRecord();org/apache/commons/csv/CSVParser.java;573;623
org.apache.commons.csv$CSVParser.CSVParser(Reader,CSVFormat,long,long);org/apache/commons/csv/CSVParser.java;327;360
org.apache.commons.csv$CSVPrinter.printRecord(Iterable<?>);org/apache/commons/csv/CSVPrinter.java;197;215
org.apache.commons.csv$CSVPrinter.printRecords(Iterable<?>);org/apache/commons/csv/CSVPrinter.java;235;284
org.apache.commons.csv$CSVPrinter.printRecords(Object);org/apache/commons/csv/CSVPrinter.java;286;335
org.apache.commons.csv$CSVRecord.get(int);org/apache/commons/csv/CSVRecord.java;71;80
org.apache.commons.csv$CSVRecord.iterator();org/apache/commons/csv/CSVRecord.java;200;208
org.apache.commons.csv$ExtendedBufferedReader.isClosed();org/apache/commons/csv/ExtendedBufferedReader.java;173;175
org.apache.commons.csv$Lexer.readEndOfLine(int);org/apache/commons/csv/Lexer.java;373;398
org.apache.commons.csv$Lexer.isClosed();org/apache/commons/csv/Lexer.java;400;402
