rank;signature;path;startLine;endLine;score
1;org.apache.commons.lang3.reflect$FieldUtils.getField(Class<?>,String,boolean);org/apache/commons/lang3/reflect/FieldUtils.java;63;135;1.0
2;org.apache.commons.lang3$StringUtils.join(Iterator<?>,String);org/apache/commons/lang3/StringUtils.java;3441;3484;0.9375752874874778
2;org.apache.commons.lang3$StringUtils.join(Iterator<?>,char);org/apache/commons/lang3/StringUtils.java;3396;3439;0.9375752874874778
4;org.apache.commons.lang3.builder$HashCodeBuilder.reflectionAppend(Object,Class<?>,HashCodeBuilder,boolean,String[]);org/apache/commons/lang3/builder/HashCodeBuilder.java;155;198;0.8352111244534375
5;org.apache.commons.lang3.builder$HashCodeBuilder.reflectionHashCode(Object,Collection<String>);org/apache/commons/lang3/builder/HashCodeBuilder.java;384;418;0.8307229500192007
7;org.apache.commons.lang3$StringUtils.join(Object[],String);org/apache/commons/lang3/StringUtils.java;3311;3339;0.7586921943207393
7;org.apache.commons.lang3$StringUtils.join(Object[],String,int,int);org/apache/commons/lang3/StringUtils.java;3341;3394;0.7586921943207393
7;org.apache.commons.lang3$StringUtils.join(Object[],char);org/apache/commons/lang3/StringUtils.java;3233;3261;0.7586921943207393
7;org.apache.commons.lang3$StringUtils.join(Object[],char,int,int);org/apache/commons/lang3/StringUtils.java;3263;3309;0.7586921943207393
56;org.apache.commons.lang3$StringUtils.join(Iterable<?>,String);org/apache/commons/lang3/StringUtils.java;3507;3526;0.55355027827167
56;org.apache.commons.lang3$StringUtils.join(Iterable<?>,char);org/apache/commons/lang3/StringUtils.java;3486;3505;0.55355027827167
56;org.apache.commons.lang3$StringUtils.join(T);org/apache/commons/lang3/StringUtils.java;3207;3231;0.55355027827167
224;org.apache.commons.lang3$StringUtils.isNotBlank(CharSequence);org/apache/commons/lang3/StringUtils.java;234;253;0.383643533973405
224;org.apache.commons.lang3$StringUtils.isNotEmpty(CharSequence);org/apache/commons/lang3/StringUtils.java;186;203;0.383643533973405
489;org.apache.commons.lang3$StringUtils.trim(String);org/apache/commons/lang3/StringUtils.java;257;282;0.20476044080666647
1200;org.apache.commons.lang3$StringUtils.isBlank(CharSequence);org/apache/commons/lang3/StringUtils.java;205;232;0.0
1200;org.apache.commons.lang3$StringUtils.isEmpty(CharSequence);org/apache/commons/lang3/StringUtils.java;163;184;0.0
