Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,49114,4992,760,0.002513
Agent4LR-M1R1-M1R1-M2R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,49114,4992,760,0.003988
Agent4LR-M1R1-M1R1-M2R2,2.0,2.0,0,1,1,1,1,0.07142857142857142,49114,4992,1041,0.004550
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,49114,4992,1591,0.005650
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,49114,4992,760,0.011363
Agent4LR-M1R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,37497,0,629,0.008189
Agent4LR-M1R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,37497,0,629,0.009803
Agent4LR-M1R1-M2R2-M1R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,54343,6400,1670,0.012771
Agent4LR-M1R1-M2R3-M1R1,5.0,5.0,0,0,0,0,1,0.2857142857142857,36863,0,4620,0.015988
Agent4LR-M1R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,46892,0,700,0.049468
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,46892,0,700,0.060642
Agent4LR-M2R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,69448,8960,1030,0.004657
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,69448,8960,1030,0.006721
Agent4LR-M2R1-M2R1-M1R1,9.5,9.5,0,0,0,0,0,0.6071428571428571,39496,4352,885,0.008953
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,39496,4352,885,0.010665
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,39496,4352,1212,0.011319
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,39496,4352,1201,0.011297
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,39496,4352,885,0.019224
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,37278,13184,1233,0.008819
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,39369,0,4653,0.019148
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,59928,1408,977,0.065469
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,59928,1408,977,0.077016
Agent4LR-M2R2-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,14300,0,375,0.001428
Agent4LR-M2R2-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,33232,0,455,0.009218
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,32237,0,1003,0.010065
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,69415,0,606,0.090013
Agent4LR-M2R3-M1R1-M1R1,10.0,10.0,0,0,0,0,0,0.6428571428571429,14394,0,527,0.001679
Agent4LR-M2R3-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.07142857142857142,29386,4352,543,0.007453
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,43464,1664,9076,0.028644
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,55509,0,685,0.072492
Agent4LR-M3R1-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,8311,0,836,0.008766
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8311,0,836,0.012656
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,47011,5376,960,0.019143
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,47011,12672,960,0.020031
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,29495,4736,1359,0.023567
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,52129,0,4174,0.038708
Agent4LR-M3R1-M3R1-M1R1,4.0,4.0,0,0,0,1,1,0.21428571428571427,61347,0,1052,0.073088
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,61347,0,1052,0.075441
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,61347,0,1343,0.076023
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,61347,0,1575,0.076487
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,61347,0,1052,0.087204
