path,line,signature
keras/layers/recurrent.py,521,"keras.layers.recurrent$RNN.__call__(self,inputs,initial_state,constants,**kwargs)"
keras/layers/recurrent.py,523,"keras.layers.recurrent$RNN.__call__(self,inputs,initial_state,constants,**kwargs)"
keras/layers/recurrent.py,526,"keras.layers.recurrent$RNN.__call__(self,inputs,initial_state,constants,**kwargs)"
keras/layers/wrappers.py,275,"keras.layers.wrappers$Bidirectional.__init__(self,layer,merge_mode,weights,**kwargs)"
keras/layers/wrappers.py,313,"keras.layers.wrappers$Bidirectional.compute_output_shape(self,input_shape)"
keras/layers/wrappers.py,324,"keras.layers.wrappers$Bidirectional.call(self,inputs,training,mask,initial_state)"
keras/layers/wrappers.py,325,"keras.layers.wrappers$Bidirectional.call(self,inputs,training,mask,initial_state)"
keras/layers/wrappers.py,326,"keras.layers.wrappers$Bidirectional.call(self,inputs,training,mask,initial_state)"
keras/layers/wrappers.py,327,"keras.layers.wrappers$Bidirectional.call(self,inputs,training,mask,initial_state)"
keras/layers/wrappers.py,328,"keras.layers.wrappers$Bidirectional.call(self,inputs,training,mask,initial_state)"
