rank;signature;path;startLine;endLine;score
1;black$DebugVisitor.visit_default(self,node);black.py;290;308;0.9090909090909091
2;black$EmptyLineTracker._maybe_empty_lines(self,current_line);black.py;665;716;0.3414802408943917
2;black$is_delimiter(leaf);black.py;1088;1106;0.3414802408943917
4;black$Line.append_comment(self,comment);black.py;595;611;0.30653430031715506
4;black$Line.last_non_delimiter(self);black.py;613;619;0.30653430031715506
7;black$whitespace(leaf);black.py;847;1067;0.2926865141360691
7;blib2to3.pgen2.tokenize$generate_tokens(readline);blib2to3/pgen2/tokenize.py;361;585;0.2926865141360691
12;black$BracketTracker.mark(self,leaf);black.py;364;403;0.280575614273374
32;black$BracketTracker.any_open_brackets(self);black.py;405;407;0.2603043164241559
52;black$lib2to3_parse(src_txt);black.py;238;258;0.2517000230958917
66;black$BracketTracker.max_priority(self,exclude);black.py;409;414;0.0
66;black$assert_equivalent(src,dst);black.py;1504;1562;0.0
