corpus_id;path;startLine;endLine
demos.blog.blog$main();demos/blog/blog.py;229;233
demos.chat.chatdemo$main();demos/chat/chatdemo.py;113;128
demos.facebook.facebook$main();demos/facebook/facebook.py;112;119
demos.helloworld.helloworld$main();demos/helloworld/helloworld.py;32;39
demos.websocket.chatdemo$main();demos/websocket/chatdemo.py;98;102
tornado.ioloop$IOLoop.initialized();tornado/ioloop.py;164;167
tornado.ioloop$IOLoop.current(instance);tornado/ioloop.py;188;210
tornado.ioloop$IOLoop.make_current(self);tornado/ioloop.py;212;225
tornado.ioloop$IOLoop.clear_current();tornado/ioloop.py;227;229
tornado.ioloop$IOLoop.configurable_base(cls);tornado/ioloop.py;231;233
tornado.ioloop$IOLoop.initialize(self,make_current);tornado/ioloop.py;247;254
tornado.ioloop$IOLoop._setup_logging(self);tornado/ioloop.py;360;374
tornado.ioloop$IOLoop.add_callback(self,callback,*args,**kwargs);tornado/ioloop.py;534;547
tornado.util$Configurable.__new__(cls,*args,**kwargs);tornado/util.py;207;222
tornado.util$Configurable.configured_class(cls);tornado/util.py;263;269
