Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,1.0,6.25,1,1,1,1,1,0.6333333333333333,6725,0,407,0.000499
Agent4LR-M1R1-M1R1-M2R1,1.0,2.0,1,1,1,1,1,0.06666666666666667,6725,0,407,0.000914
Agent4LR-M1R1-M1R1-M2R2,1.0,2.0,1,1,1,1,1,0.06666666666666667,6725,0,599,0.001298
Agent4LR-M1R1-M1R1-M2R3,1.0,1.5,1,1,1,1,1,0.0,6725,0,1010,0.002120
Agent4LR-M1R1-M1R1-M3R1,1.0,1.5,1,1,1,1,1,0.0,6725,0,407,0.002991
Agent4LR-M1R1-M2R1-M1R1,1.0,3.0,1,1,1,1,1,0.2,20584,3712,531,0.004043
Agent4LR-M1R1-M2R1-M2R1,1.0,2.5,1,1,1,1,1,0.13333333333333333,20584,3712,531,0.004802
Agent4LR-M1R1-M2R2-M1R1,1.0,3.0,1,1,1,1,1,0.2,13513,4992,1134,0.003718
Agent4LR-M1R1-M2R3-M1R1,1.0,6.25,1,1,1,1,1,0.6333333333333333,13208,1664,3088,0.008006
Agent4LR-M1R1-M3R1-M1R1,1.0,6.25,1,1,1,1,1,0.6333333333333333,26723,15360,645,0.016504
Agent4LR-M1R1-M3R1-M3R1,1.0,1.5,1,1,1,1,1,0.0,26723,13312,645,0.021452
Agent4LR-M2R1-M1R1-M1R1,1.0,6.25,1,1,1,1,1,0.6333333333333333,4681,0,336,0.000883
Agent4LR-M2R1-M1R1-M2R1,1.0,2.0,1,1,1,1,1,0.06666666666666667,4681,0,336,0.001240
Agent4LR-M2R1-M2R1-M1R1,1.0,6.25,1,1,1,1,1,0.6333333333333333,15545,0,502,0.004351
Agent4LR-M2R1-M2R1-M2R1,1.0,1.5,1,1,1,1,1,0.0,15545,0,502,0.004890
Agent4LR-M2R1-M2R1-M2R2,1.0,1.5,1,1,1,1,1,0.0,15545,0,977,0.005840
Agent4LR-M2R1-M2R1-M2R3,1.0,1.5,1,1,1,1,1,0.0,15545,0,1609,0.007104
Agent4LR-M2R1-M2R1-M3R1,1.0,1.5,1,1,1,1,1,0.0,15545,0,502,0.007585
Agent4LR-M2R1-M2R2-M2R1,1.0,2.0,1,1,1,1,1,0.06666666666666667,10865,1664,999,0.004340
Agent4LR-M2R1-M2R3-M2R1,1.0,1.5,1,1,1,1,1,0.0,10560,0,2820,0.008280
Agent4LR-M2R1-M3R1-M2R1,1.0,1.5,1,1,1,1,1,0.0,18051,8448,552,0.013106
Agent4LR-M2R1-M3R1-M3R1,1.0,1.5,1,1,1,1,1,0.0,18051,8448,552,0.016005
Agent4LR-M2R2-M1R1-M1R1,1.0,6.25,1,1,1,1,1,0.6333333333333333,4318,0,269,0.000731
Agent4LR-M2R2-M1R1-M2R2,1.0,1.5,1,1,1,1,1,0.0,4318,0,704,0.001933
Agent4LR-M2R2-M1R1-M2R3,1.0,1.5,1,1,1,1,1,0.0,4318,0,1365,0.003256
Agent4LR-M2R2-M1R1-M3R1,1.0,1.5,1,1,1,1,1,0.0,4318,0,269,0.002724
Agent4LR-M2R2-M2R1-M2R1,1.0,1.5,1,1,1,1,1,0.0,21611,7552,451,0.004606
Agent4LR-M2R2-M2R2-M2R2,1.0,1.5,1,1,1,1,1,0.0,4318,0,920,0.002920
Agent4LR-M2R2-M2R2-M2R3,1.0,1.5,1,1,1,1,1,0.0,4318,0,1766,0.004611
Agent4LR-M2R2-M2R2-M3R1,1.0,1.5,1,1,1,1,1,0.0,4318,1280,629,0.002559
Agent4LR-M2R2-M3R1-M3R1,1.0,1.5,1,1,1,1,1,0.0,14552,7040,449,0.012721
Agent4LR-M2R3-M1R1-M1R1,1.0,6.25,1,1,1,1,1,0.6333333333333333,6784,0,2240,0.004797
Agent4LR-M2R3-M2R1-M2R1,1.0,1.5,1,1,1,1,1,0.0,29831,12416,2450,0.009564
Agent4LR-M2R3-M2R3-M2R3,1.0,1.5,1,1,1,1,1,0.0,17727,6656,6059,0.015052
Agent4LR-M2R3-M3R1-M3R1,1.0,1.5,1,1,1,1,1,0.0,14766,5376,2347,0.018073
Agent4LR-M3R1-M1R1-M1R1,1.0,6.25,1,1,1,1,1,0.6333333333333333,5965,0,764,0.007803
Agent4LR-M3R1-M1R1-M3R1,1.0,1.5,1,1,1,1,1,0.0,5965,0,764,0.010455
Agent4LR-M3R1-M2R1-M2R1,1.0,1.5,1,1,1,1,1,0.0,21996,4992,910,0.012195
Agent4LR-M3R1-M2R1-M3R1,1.0,1.5,1,1,1,1,1,0.0,21996,6528,910,0.013794
Agent4LR-M3R1-M2R2-M3R1,1.0,1.5,1,1,1,1,1,0.0,18944,9600,1139,0.011753
Agent4LR-M3R1-M2R3-M3R1,1.0,1.5,1,1,1,1,1,0.0,23596,10752,4823,0.021813
Agent4LR-M3R1-M3R1-M1R1,1.0,1.5,1,1,1,1,1,0.0,13035,3072,871,0.018163
Agent4LR-M3R1-M3R1-M2R1,1.0,1.5,1,1,1,1,1,0.0,13035,3072,871,0.018727
Agent4LR-M3R1-M3R1-M2R2,1.0,1.5,1,1,1,1,1,0.0,13035,3072,1011,0.019007
Agent4LR-M3R1-M3R1-M2R3,1.0,1.5,1,1,1,1,1,0.0,13035,3072,1652,0.020289
Agent4LR-M3R1-M3R1-M3R1,1.0,1.5,1,1,1,1,1,0.0,13035,3072,871,0.021548
