rank;signature;path;startLine;endLine;score
1;org.apache.commons.csv$CSVRecord.get(int);org/apache/commons/csv/CSVRecord.java;71;80;0.2773500981126146
2;org.apache.commons.csv$CSVFormat.parse(Reader);org/apache/commons/csv/CSVFormat.java;1004;1019;0.2182178902359924
3;org.apache.commons.csv$CSVParser.isClosed();org/apache/commons/csv/CSVParser.java;500;507;0.18569533817705186
3;org.apache.commons.csv$ExtendedBufferedReader.isClosed();org/apache/commons/csv/ExtendedBufferedReader.java;173;175;0.18569533817705186
3;org.apache.commons.csv$Lexer.isClosed();org/apache/commons/csv/Lexer.java;400;402;0.18569533817705186
6;org.apache.commons.csv$CSVParser.iterator();org/apache/commons/csv/CSVParser.java;509;571;0.1796053020267749
7;org.apache.commons.csv$Lexer.readEndOfLine(int);org/apache/commons/csv/Lexer.java;373;398;0.1690308509457033
9;org.apache.commons.csv$CSVParser.nextRecord();org/apache/commons/csv/CSVParser.java;573;623;0.13736056394868904
12;org.apache.commons.csv$CSVParser.addRecordValue(boolean);org/apache/commons/csv/CSVParser.java;362;370;0.1259881576697424
17;org.apache.commons.csv$CSVParser.CSVParser(Reader,CSVFormat,long,long);org/apache/commons/csv/CSVParser.java;327;360;0.125
17;org.apache.commons.csv$CSVParser.initializeHeader();org/apache/commons/csv/CSVParser.java;455;498;0.125
61;org.apache.commons.csv$CSVFormat.printAndQuote(Object,CharSequence,int,int,Appendable,boolean);org/apache/commons/csv/CSVFormat.java;1177;1280;0.0
61;org.apache.commons.csv$CSVParser.parse(String,CSVFormat);org/apache/commons/csv/CSVParser.java;232;250;0.0
61;org.apache.commons.csv$CSVRecord.iterator();org/apache/commons/csv/CSVRecord.java;200;208;0.0
