rank;signature;path;startLine;endLine;score
1;org.apache.commons.csv$CSVParser.iterator();org/apache/commons/csv/CSVParser.java;509;571;1.0
2;org.apache.commons.csv$CSVParser.CSVParser(Reader,CSVFormat,long,long);org/apache/commons/csv/CSVParser.java;327;360;0.8454815236273527
3;org.apache.commons.csv$CSVPrinter.printRecord(Iterable<?>);org/apache/commons/csv/CSVPrinter.java;197;215;0.7707766037272498
4;org.apache.commons.csv$CSVFormat.printAndQuote(Object,CharSequence,int,int,Appendable,boolean);org/apache/commons/csv/CSVFormat.java;1177;1280;0.7393192285056535
5;org.apache.commons.csv$CSVParser.nextRecord();org/apache/commons/csv/CSVParser.java;573;623;0.6576257838949847
6;org.apache.commons.csv$CSVPrinter.printRecords(Iterable<?>);org/apache/commons/csv/CSVPrinter.java;235;284;0.6222757344589094
6;org.apache.commons.csv$CSVPrinter.printRecords(Object);org/apache/commons/csv/CSVPrinter.java;286;335;0.6222757344589094
9;org.apache.commons.csv$CSVParser.next();org/apache/commons/csv/CSVParser.java;547;564;0.5285670856867107
10;org.apache.commons.csv$CSVRecord.iterator();org/apache/commons/csv/CSVRecord.java;200;208;0.4609613026802444
16;org.apache.commons.csv$CSVParser.hasNext();org/apache/commons/csv/CSVParser.java;535;545;0.41119990403518425
24;org.apache.commons.csv$CSVParser.parse(String,CSVFormat);org/apache/commons/csv/CSVParser.java;232;250;0.3351659910685001
34;org.apache.commons.csv$CSVFormat.parse(Reader);org/apache/commons/csv/CSVFormat.java;1004;1019;0.306519974881386
37;org.apache.commons.csv$CSVParser.initializeHeader();org/apache/commons/csv/CSVParser.java;455;498;0.29661397195367495
66;org.apache.commons.csv$CSVParser.addRecordValue(boolean);org/apache/commons/csv/CSVParser.java;362;370;0.20116266110700326
77;org.apache.commons.csv$CSVParser.isClosed();org/apache/commons/csv/CSVParser.java;500;507;0.11616420443543415
84;org.apache.commons.csv$Lexer.readEndOfLine(int);org/apache/commons/csv/Lexer.java;373;398;0.08263102319246682
103;org.apache.commons.csv$Lexer.isClosed();org/apache/commons/csv/Lexer.java;400;402;0.052444234950199016
114;org.apache.commons.csv$CSVRecord.get(int);org/apache/commons/csv/CSVRecord.java;71;80;0.015458694875223987
134;org.apache.commons.csv$ExtendedBufferedReader.isClosed();org/apache/commons/csv/ExtendedBufferedReader.java;173;175;0.0
