Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,26978,13696,1362,0.001216
Agent4LR-M1R1-M1R1-M2R1,11.5,11.5,0,0,0,0,0,0.65625,26978,13696,1362,0.001939
Agent4LR-M1R1-M1R1-M2R2,11.5,11.5,0,0,0,0,0,0.65625,26978,13696,1446,0.002107
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,26978,13696,2264,0.003743
Agent4LR-M1R1-M1R1-M3R1,11.5,11.5,0,0,0,0,0,0.65625,26978,13696,1362,0.005555
Agent4LR-M1R1-M2R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,17703,3584,1215,0.003449
Agent4LR-M1R1-M2R1-M2R1,11.5,11.5,0,0,0,0,0,0.65625,17703,3584,1215,0.004285
Agent4LR-M1R1-M2R2-M1R1,5.0,5.0,0,0,0,0,1,0.25,18661,6656,1554,0.003656
Agent4LR-M1R1-M2R3-M1R1,11.5,11.5,0,0,0,0,0,0.65625,21401,10240,1874,0.004730
Agent4LR-M1R1-M3R1-M1R1,5.0,5.0,0,0,0,0,1,0.25,20155,9216,1279,0.013961
Agent4LR-M1R1-M3R1-M3R1,3.0,3.0,0,0,1,1,1,0.125,20155,7296,1279,0.019187
Agent4LR-M2R1-M1R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,9760,2176,668,0.001537
Agent4LR-M2R1-M1R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,9760,2176,668,0.001959
Agent4LR-M2R1-M2R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,22671,10752,770,0.003903
Agent4LR-M2R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,22671,10752,770,0.004789
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,22671,10752,986,0.005221
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,22671,10752,1560,0.006369
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,22671,10752,770,0.009215
Agent4LR-M2R1-M2R2-M2R1,2.0,2.0,0,1,1,1,1,0.0625,22381,12928,1310,0.005306
Agent4LR-M2R1-M2R3-M2R1,2.0,2.0,0,1,1,1,1,0.0625,7811,0,1638,0.005229
Agent4LR-M2R1-M3R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,18201,6400,768,0.014945
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18201,6400,768,0.018783
Agent4LR-M2R2-M1R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,18809,4992,615,0.001531
Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,18809,4992,979,0.003089
Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,18809,4992,1309,0.003749
Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18809,4992,615,0.006511
Agent4LR-M2R2-M2R1-M2R1,3.0,3.0,0,0,1,1,1,0.125,19933,1280,570,0.005835
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,14263,3584,1669,0.006097
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,14263,3584,2105,0.006969
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,14263,3584,1399,0.008137
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,19582,5248,618,0.021794
Agent4LR-M2R3-M1R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,5735,0,517,0.001177
Agent4LR-M2R3-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,13652,0,633,0.004679
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,8953,0,3559,0.009356
Agent4LR-M2R3-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.0625,20021,6528,675,0.021016
Agent4LR-M3R1-M1R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,20611,10240,793,0.006102
Agent4LR-M3R1-M1R1-M3R1,3.0,3.0,0,0,1,1,1,0.125,20611,10240,793,0.009775
Agent4LR-M3R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,27399,11136,776,0.010280
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,27399,12288,776,0.013170
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,18137,3968,975,0.012653
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,22149,8448,2445,0.014257
Agent4LR-M3R1-M3R1-M1R1,3.0,3.0,0,0,1,1,1,0.125,18123,6400,760,0.018458
Agent4LR-M3R1-M3R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,18123,6400,760,0.019224
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,18123,6400,965,0.019634
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,18123,6400,1505,0.020714
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18123,6400,760,0.023054
