Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,6445,1536,802,0.000567
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,6445,1536,802,0.001023
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,6445,1536,917,0.001253
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,6445,1536,1405,0.002229
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,6445,1536,802,0.003302
Agent4LR-M1R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,29131,6272,998,0.005785
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,29131,6272,998,0.006577
Agent4LR-M1R1-M2R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,15150,7680,1753,0.004079
Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,15073,7168,2364,0.005313
Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,25504,18560,1018,0.011541
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,25504,16000,1018,0.016314
Agent4LR-M2R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,27633,10880,833,0.002086
Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,27633,10880,833,0.002836
Agent4LR-M2R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,19862,8960,716,0.003707
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,19862,8960,716,0.004381
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,19862,8960,880,0.004710
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,19862,8960,1707,0.006364
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,19862,8960,716,0.007751
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,19862,2944,1330,0.006963
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,19909,7168,4023,0.011410
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,20159,6656,744,0.018602
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,20159,4992,744,0.022472
Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,5042,0,324,0.000908
Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,5042,0,511,0.001649
Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,5042,0,983,0.002593
Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5042,0,324,0.003113
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,20734,0,512,0.006207
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,17516,6400,1746,0.006431
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,17516,6400,2012,0.006963
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,17516,7680,1525,0.007593
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,21340,12672,538,0.015168
Agent4LR-M2R3-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,4781,0,1009,0.002265
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,26645,1792,1269,0.008796
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,13539,1664,7376,0.017762
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,13893,6144,1153,0.013873
Agent4LR-M3R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,24495,11008,1000,0.008653
Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,24495,11008,1000,0.013140
Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,24739,1792,958,0.014009
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,24739,3328,958,0.016071
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,14679,7168,1109,0.011715
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,21273,11392,3194,0.017158
Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,17669,9088,914,0.018725
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,17669,7552,914,0.019456
Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,17669,7552,1090,0.019808
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,17669,7552,1440,0.020508
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,17669,7552,914,0.022730
