path,line,signature
luigi/util.py,281,"luigi.util$inherits.__call__(self,task_that_inherits)"
luigi/util.py,282,"luigi.util$inherits.__call__(self,task_that_inherits)"
luigi/util.py,283,"luigi.util$inherits.__call__(self,task_that_inherits)"
luigi/util.py,285,"luigi.util$inherits.__call__(self,task_that_inherits)"
luigi/util.py,286,"luigi.util$inherits.__call__(self,task_that_inherits)"
luigi/util.py,287,"luigi.util$inherits.__call__(self,task_that_inherits)"
luigi/util.py,288,"luigi.util$inherits.__call__(self,task_that_inherits)"
luigi/util.py,303,"luigi.util$requires.__call__(self,task_that_requires)"
luigi/util.py,304,"luigi.util$requires.__call__(self,task_that_requires)"
luigi/util.py,305,"luigi.util$requires.__call__(self,task_that_requires)"
luigi/util.py,307,"luigi.util$requires.__call__(self,task_that_requires)"
luigi/util.py,308,"luigi.util$requires.__call__(self,task_that_requires)"
luigi/util.py,309,"luigi.util$requires.__call__(self,task_that_requires)"
luigi/util.py,310,"luigi.util$requires.__call__(self,task_that_requires)"
