corpus_id;path;startLine;endLine
youtube_dl.YoutubeDL$YoutubeDL._build_format_filter(self,filter_spec);youtube_dl/YoutubeDL.py;856;911
youtube_dl.YoutubeDL$YoutubeDL.build_format_selector(self,format_spec);youtube_dl/YoutubeDL.py;913;1128
youtube_dl.YoutubeDL$YoutubeDL.process_video_result(self,info_dict,download);youtube_dl/YoutubeDL.py;1148;1286
youtube_dl.YoutubeDL$YoutubeDL.process_info(self,info_dict);youtube_dl/YoutubeDL.py;1337;1599
youtube_dl.YoutubeDL$YoutubeDL.format_resolution(format,default);youtube_dl/YoutubeDL.py;1709;1724
youtube_dl$_real_main(argv);youtube_dl/__init__.py;47;401
youtube_dl$main(argv);youtube_dl/__init__.py;404;412
youtube_dl.downloader.common$FileDownloader.format_eta(eta);youtube_dl/downloader/common.py;97;101
youtube_dl.downloader.f4m$_add_ns(prop);youtube_dl/downloader/f4m.py;225;226
youtube_dl.extractor$gen_extractors();youtube_dl/extractor/__init__.py;769;773
youtube_dl.extractor.generic$GenericIE._real_extract(self,url);youtube_dl/extractor/generic.py;949;1693
youtube_dl.jsinterp$JSInterpreter.interpret_expression(self,expr,local_vars,allow_recursion);youtube_dl/jsinterp.py;58;211
youtube_dl.options$parseOpts(overrideArguments);youtube_dl/options.py;22;797
youtube_dl.utils$parse_filesize(s);youtube_dl/utils.py;1156;1207
