corpus_id;path;startLine;endLine
examples.image_ocr$train(run_name,start_epoch,stop_epoch,img_w);examples/image_ocr.py;408;498
keras.engine.training$Model.fit(self,x,y,batch_size,epochs,verbose,callbacks,validation_split,validation_data,shuffle,class_weight,sample_weight,initial_epoch,steps_per_epoch,validation_steps,**kwargs);keras/engine/training.py;1453;1657
keras.engine.training$Model.fit_generator(self,generator,steps_per_epoch,epochs,verbose,callbacks,validation_data,validation_steps,class_weight,max_queue_size,workers,use_multiprocessing,shuffle,initial_epoch);keras/engine/training.py;1907;2197
keras.models$Sequential.fit_generator(self,generator,steps_per_epoch,epochs,verbose,callbacks,validation_data,validation_steps,class_weight,max_queue_size,workers,use_multiprocessing,shuffle,initial_epoch);keras/models.py;1117;1227
keras.preprocessing.image$load_img(path,grayscale,target_size,interpolation);keras/preprocessing/image.py;321;365
keras.preprocessing.sequence$pad_sequences(sequences,maxlen,dtype,padding,truncating,value);keras/preprocessing/sequence.py;9;80
keras.preprocessing.text$Tokenizer.fit_on_texts(self,texts);keras/preprocessing/text.py;160;195
keras.utils.data_utils$_extract_archive(file_path,path,archive_format);keras/utils/data_utils.py;74;118
keras.utils.data_utils$get_file(fname,origin,untar,md5_hash,file_hash,cache_subdir,hash_algorithm,extract,archive_format,cache_dir);keras/utils/data_utils.py;121;239
keras.utils.data_utils$SequenceEnqueuer.get(self);keras/utils/data_utils.py;441;451
keras.utils.data_utils$OrderedEnqueuer.get(self);keras/utils/data_utils.py;539;556
keras.utils.data_utils$GeneratorEnqueuer.__init__(self,generator,use_multiprocessing,wait_time,seed);keras/utils/data_utils.py;608;618
keras.utils.data_utils$GeneratorEnqueuer.start(self,workers,max_queue_size);keras/utils/data_utils.py;620;666
keras.utils.data_utils$GeneratorEnqueuer.is_running(self);keras/utils/data_utils.py;668;669
keras.utils.data_utils$GeneratorEnqueuer.stop(self,timeout);keras/utils/data_utils.py;671;695
keras.utils.data_utils$GeneratorEnqueuer.get(self);keras/utils/data_utils.py;697;715
keras.wrappers.scikit_learn$KerasClassifier.fit(self,x,y,**kwargs);keras/wrappers/scikit_learn.py;175;203
