rank;signature;path;startLine;endLine;score
1;org.apache.commons.jxpath.ri.model.jdom$JDOMNodePointer.createAttribute(JXPathContext,QName);org/apache/commons/jxpath/ri/model/jdom/JDOMNodePointer.java;516;543;1.0
2;org.apache.commons.jxpath.ri.model.dom$DOMNodePointer.createAttribute(JXPathContext,QName);org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java;403;425;0.9522215595410325
3;org.apache.commons.jxpath.ri.model.dom$DOMNamespaceIterator.collectNamespaces(List,Node);org/apache/commons/jxpath/ri/model/dom/DOMNamespaceIterator.java;46;67;0.9422114960412834
4;org.apache.commons.jxpath.ri.model.dom$DOMNodePointer.getNamespaceURI(String);org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java;185;234;0.8822107204397593
5;org.apache.commons.jxpath.ri.model.dom$DOMNodePointer.asPath();org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java;435;497;0.7639255039738736
5;org.apache.commons.jxpath.ri.model.dom$DOMNodePointer.testNode(Node,NodeTest);org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java;87;136;0.7639255039738736
25;org.apache.commons.jxpath.ri.axes$SimplePathInterpreter.getNodeIterator(EvalContext,NodePointer,Step);org/apache/commons/jxpath/ri/axes/SimplePathInterpreter.java;790;814;0.568714011023174
26;org.apache.commons.jxpath.ri$NamespaceResolver.registerNamespace(String,String);org/apache/commons/jxpath/ri/NamespaceResolver.java;55;67;0.5624760490760088
267;org.apache.commons.jxpath.ri$JXPathContextReferenceImpl.getValue(String,Expression);org/apache/commons/jxpath/ri/JXPathContextReferenceImpl.java;322;362;0.17383572994336793
288;org.apache.commons.jxpath.ri.axes$SimplePathInterpreter.doStepNoPredicatesStandard(EvalContext,NodePointer,Step[],int);org/apache/commons/jxpath/ri/axes/SimplePathInterpreter.java;229;271;0.1350374696645586
386;org.apache.commons.jxpath.ri.model.dom$DOMNodePointer.getPrefix(Node);org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java;580;589;0.10897938752154768
548;org.apache.commons.jxpath$JXPathException.JXPathException(String);org/apache/commons/jxpath/JXPathException.java;42;51;0.04876206158237267
548;org.apache.commons.jxpath$JXPathException.getCause();org/apache/commons/jxpath/JXPathException.java;111;116;0.04876206158237267
548;org.apache.commons.jxpath$JXPathException.getMessage();org/apache/commons/jxpath/JXPathException.java;80;99;0.04876206158237267
548;org.apache.commons.jxpath$JXPathNotFoundException.JXPathNotFoundException(String);org/apache/commons/jxpath/JXPathNotFoundException.java;30;32;0.04876206158237267
727;org.apache.commons.jxpath.ri.model.dom$DOMNodePointer.getLocalName(Node);org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java;591;600;0.031185526742228697
807;org.apache.commons.jxpath.ri.model.beans$NullPropertyPointer.isContainer();org/apache/commons/jxpath/ri/model/beans/NullPropertyPointer.java;76;78;0.0
807;org.apache.commons.jxpath.ri.model.dom$DOMNodePointer.equalStrings(String,String);org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java;138;145;0.0
807;org.apache.commons.jxpath.ri.model.dom$DOMNodePointer.escape(String);org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java;499;517;0.0
