Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,6991,0,978,0.000741
Agent4LR-M1R1-M1R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,6991,0,978,0.001258
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,6991,0,1176,0.001654
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,6991,0,1435,0.002172
Agent4LR-M1R1-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,6991,0,978,0.003845
Agent4LR-M1R1-M2R1-M1R1,5.0,5.0,0,0,0,0,1,0.21052631578947367,42135,12672,1154,0.007310
Agent4LR-M1R1-M2R1-M2R1,13.0,13.0,0,0,0,0,0,0.631578947368421,42135,12672,1154,0.008443
Agent4LR-M1R1-M2R2-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,13694,6016,1386,0.003098
Agent4LR-M1R1-M2R3-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,20855,10880,2629,0.005908
Agent4LR-M1R1-M3R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,30940,22912,1194,0.013190
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,30940,19328,1194,0.019583
Agent4LR-M2R1-M1R1-M1R1,5.0,5.0,0,0,0,0,1,0.21052631578947367,42098,23552,1192,0.002921
Agent4LR-M2R1-M1R1-M2R1,4.0,4.0,0,0,0,1,1,0.15789473684210525,42098,23552,1192,0.004149
Agent4LR-M2R1-M2R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,34440,4608,1133,0.008871
Agent4LR-M2R1-M2R1-M2R1,4.0,4.0,0,0,0,1,1,0.15789473684210525,34440,4608,1133,0.009839
Agent4LR-M2R1-M2R1-M2R2,13.0,13.0,0,0,0,0,0,0.631578947368421,34440,4608,1368,0.010309
Agent4LR-M2R1-M2R1-M2R3,4.0,4.0,0,0,0,1,1,0.15789473684210525,34440,4608,1916,0.011405
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,34440,4608,1133,0.014679
Agent4LR-M2R1-M2R2-M2R1,4.0,4.0,0,0,0,1,1,0.15789473684210525,16713,4992,1067,0.005189
Agent4LR-M2R1-M2R3-M2R1,4.0,4.0,0,0,0,1,1,0.15789473684210525,20194,9216,3158,0.009291
Agent4LR-M2R1-M3R1-M2R1,4.0,4.0,0,0,0,1,1,0.15789473684210525,20903,9216,1095,0.015357
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,20903,9216,1095,0.019187
Agent4LR-M2R2-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,6949,1536,1386,0.003027
Agent4LR-M2R2-M1R1-M2R2,2.0,2.0,0,1,1,1,1,0.05263157894736842,6949,1536,1600,0.003969
Agent4LR-M2R2-M1R1-M2R3,13.0,13.0,0,0,0,0,0,0.631578947368421,6949,1536,2016,0.004801
Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,6949,1536,1386,0.006114
Agent4LR-M2R2-M2R1-M2R1,13.0,13.0,0,0,0,0,0,0.631578947368421,41367,13824,1590,0.010411
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,42844,25600,2408,0.009767
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,42844,25600,3126,0.011203
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,42844,27264,2081,0.012874
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,20683,11392,1530,0.017334
Agent4LR-M2R3-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,4561,0,508,0.001250
Agent4LR-M2R3-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,28563,5376,690,0.007311
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,6674,0,2279,0.006227
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23502,11776,738,0.019418
Agent4LR-M3R1-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,6355,1408,766,0.007807
Agent4LR-M3R1-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,6355,1408,766,0.010657
Agent4LR-M3R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,38895,18560,984,0.013560
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,38895,19968,984,0.017428
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,11791,7168,1210,0.010619
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,23338,16000,4194,0.018533
Agent4LR-M3R1-M3R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,19297,7552,896,0.019857
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,19297,7552,896,0.020645
Agent4LR-M3R1-M3R1-M2R2,2.0,2.0,0,1,1,1,1,0.05263157894736842,19297,7552,1116,0.021085
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,19297,7552,1367,0.021587
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,19297,7552,896,0.024585
