corpus_id;path;startLine;endLine
org.jsoup.helper$Validate.noNullElements(Object[]);org/jsoup/helper/Validate.java;67;73
org.jsoup.helper$Validate.noNullElements(Object[],String);org/jsoup/helper/Validate.java;75;84
org.jsoup.nodes$Document.normaliseTextNodes(Element);org/jsoup/nodes/Document.java;138;154
org.jsoup.nodes$Document.normaliseStructure(String,Element);org/jsoup/nodes/Document.java;157;176
org.jsoup.nodes$Document.outerHtml();org/jsoup/nodes/Document.java;192;195
org.jsoup.nodes$Element.children();org/jsoup/nodes/Element.java;190;207
org.jsoup.nodes$Element.insertChildren(int,Collection<? extends Node>);org/jsoup/nodes/Element.java;307;326
org.jsoup.nodes$Element.appendElement(String);org/jsoup/nodes/Element.java;328;339
org.jsoup.nodes$Element.before(Node);org/jsoup/nodes/Element.java;420;429
org.jsoup.nodes$Element.empty();org/jsoup/nodes/Element.java;454;461
org.jsoup.nodes$Element.text(String);org/jsoup/nodes/Element.java;949;962
org.jsoup.nodes$Element.toString();org/jsoup/nodes/Element.java;1197;1199
org.jsoup.nodes$Node.addChildren(Node);org/jsoup/nodes/Node.java;428;436
org.jsoup.nodes$Node.addChildren(int,Node);org/jsoup/nodes/Node.java;438;447
org.jsoup.nodes$Node.reindexChildren(int);org/jsoup/nodes/Node.java;461;465
org.jsoup.parser$HtmlTreeBuilder.parseFragment(String,Element,String,ParseErrorList);org/jsoup/parser/HtmlTreeBuilder.java;56;105
org.jsoup.parser$HtmlTreeBuilderState.process(Token,HtmlTreeBuilder);org/jsoup/parser/HtmlTreeBuilderState.java;13;33
org.jsoup.parser$Parser.parseBodyFragment(String,String);org/jsoup/parser/Parser.java;119;139
